BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,207.09541273931086,192.86197363837994,218.15869336415176,214.94395107387592,210.07604216234347,200.4895869297306,180.25616115772814,171.2086521194196,169.69334527658447,120.81064047046937
S1,193.90893841264375,186.11746159383966,204.34345204627925,196.1535698532637,195.4073996255524,190.13798163489975,184.7630820141272,169.20416154159835,175.56490383589798,120.76885264127573
S2,235.58615144805427,230.80969514219314,243.09945883298562,238.6683300265796,235.0417327689376,232.74168222516155,225.60193700603844,218.7658885830104,221.55129062017767,184.26843818339188
S3,219.91683394259528,211.59037699501644,232.91579310898354,228.33345051292758,228.38830981582166,214.6961752231862,209.7148548559515,197.14418053512557,193.33287906405369,152.00076320193648
S4,247.4131844268424,241.7609929481927,254.05680010996957,252.40548506048003,247.51684257138186,245.5966348694645,236.60479631982736,231.34768887928774,230.18598968483084,164.4455466650057
S5,219.82409161399391,218.1771636488153,222.8314196987664,217.29968584560453,207.53458483008126,205.52079772662518,190.05483831286918,181.98368759169202,180.77441648928416,141.57515343994098
S6,198.7364907399794,194.1696866260491,210.53785486846692,206.88719062002224,202.49145088575082,190.40304736058738,183.18229214447004,172.03457911251343,169.0362592434504,102.68963952375698
S7,170.7393129225531,163.22380302213247,180.05893373392453,178.18257838210732,168.97254297445858,159.65595563011306,159.00260666278623,150.002498899299,147.76239718703917,116.53323391301929
S8,224.6231452857077,226.4047644080295,243.39122929802963,240.12554646762004,230.86088394537578,222.11306230279533,214.5713692338358,209.7204106091291,191.27264334794438,127.25834912502341
S9,185.19750241782862,179.49538413415715,190.47700267894615,188.1698365030548,187.28731935726054,181.33799830923857,171.16344182915242,166.90632361302835,165.34131946915866,119.76061471592048
