BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,86.40808245993742,85.91302447276189,88.18659681566542,86.45411180897757,83.87726962036722,75.58203915142484,70.56936738862328,60.754024958627895,63.44222691809113,36.915076395860225
S1,109.6292496106242,105.76214104781018,111.4380353546238,110.52765647002384,104.7205291265325,98.25380623254452,88.84974175026673,76.94771469372596,80.43403441908453,45.89696252578559
S2,95.44007650180512,92.33424307726565,99.98554062392513,95.03309227773593,89.68968593963714,81.31788560340225,75.14629391489318,64.04369533538525,69.82545141828261,34.844971276726596
S3,88.17156410060667,84.8582515998906,91.84253121337622,88.58366801259105,84.53901005159236,74.98253324633868,67.67517521074124,60.970571294441335,61.454372314489646,40.71994317863779
S4,89.63247766627514,86.33759406907011,93.84889219214404,90.76201234867983,87.77508474544388,78.64415977519211,70.43254978480968,64.41218705943204,64.27096407057734,37.472616633924254
S5,82.74129115341219,82.09095181023682,88.05399811512778,84.68530610028951,81.3224884036361,69.52089495610088,65.3528516955949,59.21731154214254,54.837724186412004,37.393643907615726
S6,97.17341200710253,94.72343080204591,103.0356033770112,99.4311150445363,95.28005066417174,82.49742095429721,71.92296818402549,69.27363263737513,63.404479118753876,37.200208845879445
S7,96.97568544918165,93.82293339039127,98.22870486867254,97.91223120080521,95.86734622210162,88.34401151644967,80.82546297310518,60.91879983674806,73.1582745004685,43.32424678966209
S8,106.34310636962238,105.11783155969727,109.55419738543124,105.47185418341058,100.808200405445,96.07091449086172,85.94759998027601,83.60137374890067,75.48991666671773,40.26547785929086
S9,81.75050939388007,75.781841817787,85.48030661868697,82.8751846634125,77.07527696800666,64.27997106980521,56.621393612558705,56.32827608831077,46.26930500029389,17.258900863829982
