BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,662.1111752084129,641.0135525881806,678.3553674275969,671.7264506600211,660.2451961760089,633.4555524258132,608.8003775427977,591.7630404067313,590.5264405106567,462.0613394552203
S1,787.3396153456432,774.4302226392833,802.9594184403603,797.2417553856508,788.4010589392665,761.8337396369618,736.6611238688903,693.4740494796838,715.4040449503476,555.3384594465498
S2,749.046366294093,741.2607209223863,770.5092298986348,755.6126422609902,749.812001645706,718.5415840416534,682.3555724969211,626.529566651752,638.8078711414936,487.95758565756046
S3,694.682941840212,679.7043240452354,719.0875808339842,712.7691906760082,692.3185774934764,655.2030121806696,630.2785097274123,593.879612549519,596.3864252747017,455.94708012462786
S4,718.8644481792761,693.6679952696959,736.5722869158712,722.0455722198744,710.7439581131848,679.4945715077566,652.4709802773971,630.3288055239228,622.0136361216798,491.1615644142571
S5,653.3650276174761,629.3901242826956,696.1331983068546,670.0685706475238,661.8255220674148,587.5915226078429,562.9172926650626,562.2251954912565,542.6401064366785,410.36827594541705
S6,736.3084225564814,723.5152071807485,779.1749019542314,773.6984302559465,745.0166047492385,702.7180357525992,673.63955481406,640.0712702692763,628.8119903137837,470.87499548473846
S7,813.7138041939,804.8480325406045,830.4108857505611,823.5159113760051,813.334421020292,779.5955671809587,748.2957237553477,655.0174646615036,723.5166704277709,546.8191769203245
S8,808.3160917548968,799.6376838419355,840.0791180154871,818.6066218894354,799.4703687671093,763.2771640385469,731.299655696871,721.8253517419718,690.8400297033855,535.556312481314
S9,606.6722205502448,597.138192796297,628.5045519840245,619.6323336961545,595.3553032146333,569.804913648122,551.5678615614985,539.437311212448,500.92121200893524,356.89962858376305
