BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,215.55060721707477,195.06340478937955,226.1025866688237,226.31797336614093,217.4293287069415,206.19256518341854,180.46386907459038,175.32708932598868,166.56532325614492,115.02355893780505
S1,207.17037987693968,199.20921373991618,218.9566766434888,214.6685803611641,213.99721522205002,202.6643887041966,190.07479688369543,184.36287850445103,182.69638063905893,137.74581160062726
S2,198.3129072697357,191.03247232606998,204.33145208217368,200.69334401927037,197.3419510934742,192.3047389496556,183.11610803572603,177.824906521679,173.0035504866992,130.38213677796452
S3,201.79393974735913,183.09526687489347,220.52547833606127,214.12678840625594,206.54877054246572,192.7130937482726,179.9734692789428,165.2914463022643,167.41390092200845,107.97533982293712
S4,245.50327453955526,234.36404094120448,259.45403232983404,256.495685782434,247.0150302859229,241.19448178193252,226.93759091524686,220.15012554007654,216.40100847146434,152.54397218787702
S5,237.4349971385513,233.1749602342429,245.8447497224683,243.1586483509216,228.88629414344135,222.22259047345813,211.34589857680433,194.52233424465024,204.37249891580072,137.1431916160561
S6,189.29001523850772,185.24072990422314,220.80491771811796,219.47854428895542,215.90218475921205,188.12481924347833,171.1115118820171,164.70059218912044,151.53980359491962,104.03075629013277
S7,203.55254527630453,191.65563945070616,215.81591775897593,204.70067187426207,196.91253510862805,192.8214683431799,189.15605034011367,176.27492606251639,169.86146012651042,135.3000515572083
S8,225.05422746361504,223.1175313883361,242.29959306615012,233.90261616031128,225.0873740160373,218.05587060732842,211.5766339225986,202.03525422813814,194.63010273557276,128.71157608560907
S9,184.82785310250756,178.22699062906813,194.01475073958716,190.16915089938686,187.5029019857013,181.13653218250266,167.42962489559554,162.72916981282944,161.10078463774013,109.44970600659373
