BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,96.07826209626903,92.99086426074572,101.67442656482939,97.85475364809231,95.78050882628152,87.74655201565376,77.81620778544865,66.515507478242,70.08335741315577,45.692413103747
S1,100.3978228880666,96.02725463081245,105.2732112177032,99.89448019071442,92.61409794619803,85.12656958459266,77.51137718149855,69.07314421079556,69.6069353389417,40.16442639960043
S2,103.01871427885955,98.95488746757724,105.39627063928549,101.46442078997981,96.6644167266453,89.39593471697674,78.24625635326565,68.81491873181973,72.9339774301258,45.03762377609466
S3,99.04910471669182,97.1540166859772,103.27115625472192,103.64683951161632,99.95435752718616,90.20926555876875,77.65203810281199,69.75205254868172,68.95054584388333,41.89670607560414
S4,92.72810959181088,89.9127080679648,98.54576572441374,95.95345169620606,90.7310377626984,79.70022025635811,73.5060033852756,69.75859508002107,67.84949347303295,38.33587271924288
S5,99.86677353975107,96.46205453717656,102.07299761575403,98.92936044104489,95.11959528951567,82.7702764639278,74.16415788312487,67.0485981223824,65.49828935873546,38.61555507837199
S6,96.54283895846213,92.44326182082763,101.56211229988617,99.93384013948356,94.6646297738655,83.82829727199773,70.64760161425495,68.0252102475279,62.08549001572955,32.862687909685164
S7,98.56410515617547,95.37857443538586,103.37853086562028,99.00085389758216,94.77574315805698,82.28930723238881,76.98848910235786,58.03354161190504,69.55802662153721,41.86499064852977
S8,104.81007778844824,102.30718091200339,111.39334538987517,106.70736151406201,100.98279187782899,92.40375487843832,80.17830842646634,79.59068572797455,66.78873759194927,37.78521983013852
S9,88.60754968547029,82.92049985599448,90.6197934060972,88.1985686833443,80.34386462694717,71.75980387777122,61.8306652363869,63.304534085196835,52.49656335513627,22.970107399002217
