BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-117.93393693620243,-127.94809022283339,-133.68547708074928,-110.3297044276328,-92.08442653353379,-35.760110181864015,-63.26297873800623,-90.73411416670649,-70.42729289933825,-172.16189513714764
S1,-113.66375800355276,-92.45546891705034,-122.84986622479583,-104.83907455750365,-100.17899950252004,-19.53168044982267,-37.97458013737528,-75.77323522679598,-58.3121111168037,-179.22283441374086
S2,-18.091705346046837,4.1366290612542365,-45.342383252992,1.7773443349143636,20.729280430881317,56.567448656501924,58.282551395316915,-17.090842700652562,46.73362350113152,-138.85748033860511
S3,-14.306905500783264,14.61010973041087,-31.15131866144242,13.492485053905359,25.353171776964825,41.311468479379094,3.2260995211565024,-78.49651248642573,-35.62501128670239,-152.43864600901125
S4,25.956584371033458,20.682171468752,-6.763982260834964,-20.66344563834957,10.800961715637808,26.95326896524254,33.95431195652336,-27.843651704563896,28.295021674307453,-163.69644572108075
S5,179.9741875446299,179.07941709263338,101.4909549653578,95.50269333423046,166.18997690190363,154.5398795574749,114.28018982829086,51.0718138687266,80.10515275485906,-130.0316173300167
S6,-141.0513033834622,-119.67601455091793,-125.09731461931315,-96.43334899937327,-85.15923234598053,-58.5496898581513,-45.27753310430592,-54.195439860916174,-89.62512941699929,-197.75631272839772
S7,45.86461515381624,88.02746109223564,28.87363469733142,28.100923566007705,76.93027005364226,95.1395946087962,89.91312824100274,-37.73981166458477,74.74434700830584,-33.662076343504125
S8,46.27353180437778,67.43759840622113,-37.154681897794646,7.40829571662964,16.452172941056094,67.47081750948337,38.897380776646244,26.02325855044585,11.174400717337383,-114.17429058865869
S9,53.8225366507967,93.78102180575917,-28.47643018446234,48.143935176456914,87.43082387445034,121.22330583515298,146.8099366216148,137.57457330633991,169.07813209447457,10.724580448299482
