BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-666.3155935622666,-472.7734164679557,-872.9915123407343,-730.486625555057,-675.2108142751729,-384.0704294954337,-315.68201897407846,-624.7083212591593,-232.56940452634223,-8.256268988820434
S1,-577.4883502223913,-419.6351682539528,-725.548459756225,-433.10709849297814,-311.39231116256207,-407.5895299959515,-117.27272377396544,-135.33425527630453,-223.80570321749929,94.22496418554827
S2,-1124.85891065351,-971.133962480922,-1096.4399150165855,-1113.0248589987666,-1133.835039223901,-915.5904970924626,-813.0755542424145,-828.8265872660174,-593.2131144152651,-191.04013023426572
S3,-630.8085388030454,-696.1325578477317,-770.9656867548834,-764.8956348536296,-812.1934214485074,-882.6761147143311,-610.2985663458053,-906.3633320788338,-614.1266845011363,-563.1646795455226
S4,115.56322703956941,187.0099050380186,284.26290145338567,311.5635377686035,300.4388323047222,546.0964993860092,483.9046955690367,496.1222866098203,453.3879113944191,522.5947193787747
S5,4.7873706196483985,273.214756722567,-53.01768154233694,20.124700731665712,-20.994141920244846,55.53654846672769,248.93668427236352,-149.26947674657222,66.01631893917333,111.278200310079
S6,-525.2634635342088,-573.1973606936886,-670.2606015113967,-537.6072703825358,-620.479465397462,-625.7625872438049,-594.8605206562414,-780.0452396037718,-450.5004035880543,-272.6077258793844
S7,1886.2355435833128,1765.5700868943952,1645.7721487852857,1750.1629052255232,1548.577904937788,1501.3141372864177,1491.8314565235034,767.1606233679578,1479.6337359238203,1055.0252828856574
S8,896.5156536031621,828.7692679998338,538.5535896880752,795.2643813614551,788.5326294891415,749.8911321703067,771.0372662907706,616.4318594591624,537.9244676036049,437.32663821239817
S9,-1109.6993925771985,-934.8500362006455,-1345.6968126684517,-1182.0584689961897,-870.9000697377745,-878.6521390328664,-1027.6528078374467,-1184.1964999842637,-828.5655462596233,-185.60730513550584
