BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,188.7331937561167,173.57229186683142,190.8855231098726,187.78927284247789,182.96660837509455,176.78730742425185,168.6592521119449,162.57382334547393,151.93995386910467,118.23321143680936
S1,224.13165444370586,218.80222439131552,234.09857572453183,233.5689667565131,230.9871281793701,218.5626909910399,208.9095990642348,203.3330211887735,202.31357652853154,162.2741569439868
S2,164.0030510875938,159.11565109891254,180.75853943415126,179.8621684226663,171.82433748047552,154.14169981418846,147.57102938798877,138.9780380600763,138.1147763532584,112.50328695963431
S3,199.58830434875918,192.45185233686206,209.9377373557903,206.75482754578314,204.70205537399562,194.0799270951391,183.15105021062666,163.26504510650608,165.13048589150975,129.71561291570245
S4,202.52509296597276,189.16549478160664,209.5491655634923,199.8708275349962,200.34140378272176,180.4559527880688,165.57956408385684,153.48689785557715,150.9319919499041,111.55630035389811
S5,201.65885745197917,197.3318577726159,230.03076060966072,226.33353577773633,201.4318998232237,197.21071332595716,193.57204255488156,187.23237443372534,177.84571405628168,118.32228599078404
S6,216.9138545383114,198.14096175103506,232.85466262821356,224.73500593283805,222.32760606354938,199.11586742840345,191.55597006909304,180.76969609523815,168.9506945228186,140.12097404219784
S7,170.87518832606378,165.56961755252553,191.99309706900223,186.24107430315036,176.17174763902892,169.77114040205402,158.63739581476122,157.38575285625862,156.991259557713,117.25146015320307
S8,214.45203827156135,207.1447122511587,220.8849681925469,216.56745063167622,215.40626391813123,197.20318136527754,185.71040722739488,180.6044841254544,180.9632392121865,139.00495437960103
S9,199.67549878813492,192.59544725150482,201.948156906222,200.78091486322205,198.66647576056704,189.98567147231523,178.91493816365028,169.65028036863603,159.63877076547243,94.21064715130116
