BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,105.19012796283677,35.553672955076706,22.080160292971616,8.603225521439658,31.47693282760857,86.99786494880466,18.946326101051586,12.415664225847431,-147.1888901840437,-46.72294969816599
S1,113.65612360390476,112.64494039869643,63.55278660448437,112.56082162759182,143.46758078453672,154.2477857213282,96.29545499461692,35.7201985703478,83.86627348968719,58.18708504596827
S2,131.47331262961157,179.5776310442044,53.05607130876992,125.17272367468848,120.32176323627367,100.41401475377646,68.53780755727165,23.2225157359133,128.21628406815577,155.3459928552678
S3,318.08889102723,297.1750504394148,340.8770175106304,375.34414802961527,385.20387249808283,309.09534223400954,373.4850764835341,335.8010094851663,344.14456253070557,322.92813031555573
S4,610.5579249035136,626.7550084343983,576.5409154231907,571.0622480689567,619.0426882613102,603.3359096985937,605.805000893874,552.898411960448,565.8686627030045,412.9299429065382
S5,405.92365698014186,433.9326177688128,394.77039661915205,473.00133632608305,479.5379444158814,509.484793045989,405.33974181163535,342.9711238919605,285.95577994384695,296.2691374955996
S6,-181.4436488451916,-115.50106732085638,-244.86466986428752,-229.79876053751633,-161.05916070915595,-123.9338652353248,-115.7362634411795,-86.52581982439841,-159.74196163045144,9.356369106475235
S7,160.16627446429754,163.5716371173941,76.33840809121003,156.23428390166166,139.58456713931454,216.4087326078313,265.2596157039129,171.69682684407226,202.28978517272418,233.76074320215238
S8,106.96114949911595,145.9248722466645,18.265332195519616,24.859983601735845,73.58085577342004,108.54027529101994,134.80597769959013,129.06958028068055,225.61414804075176,83.17439544032258
S9,-114.53022360396318,-23.259771718235744,-115.27411134726411,-122.11409251550978,-130.2499272301765,-91.00371740864243,-78.92823179367892,-158.18732958368474,-46.19283074420129,-206.2818507474589
