BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,206.82617347953615,187.1458980663363,217.03674902300622,217.257073380198,208.64457855549946,197.89692450898676,173.2160465312994,168.34351189778025,159.9382463392332,110.52014131722461
S1,198.64991696661295,191.04702317015486,210.01437050399954,205.87690439477598,205.23206604218785,194.40469353677773,182.27917875222917,176.8036207899671,175.21132463446796,131.99765329966
S2,190.18522080785166,183.27636584708264,195.98425910211168,192.5104437426711,189.3308544249984,184.4465471400784,175.63517420066222,170.52895275489234,165.95509313427632,125.09064394947713
S3,193.77965371093063,175.87253019260353,211.6670260792066,205.52163177911928,198.25744691239987,185.00598860957456,172.81314603179217,158.69436876389253,160.72787979530094,103.83012847484063
S4,236.10898964892678,225.4048631173825,249.52873602560956,246.68713951535918,237.5737877515235,231.96415152571845,218.27896380476776,211.76228033062307,208.1676123893307,146.92721049005792
S5,227.75488024328877,223.63175797882727,235.86857725528571,233.28070780386338,219.5513594664751,213.13239363586536,202.7414867228417,186.5621951393549,196.0300832553192,131.51518745488224
S6,181.39214818208453,177.5014174913159,211.72914819007775,210.51834127759074,207.07231305129443,180.41110148026485,164.02274879631915,157.84046786162813,145.36381266556617,99.57476125668596
S7,195.2639136907776,183.85480466878616,206.95431399075898,196.30136183606274,188.8980589906949,184.98074922515013,181.4993396745068,169.21608443020986,162.98833813799698,129.9284678425703
S8,216.3183859106308,214.42127697442356,232.83832881786796,224.82601961525435,216.38636020661878,209.63240045181436,203.39433507903098,194.236693271637,187.04455671313576,123.69966101427931
S9,177.63629992145073,171.4045171180908,186.41242846849613,182.76002991516302,180.21444006029907,174.20531405385074,161.00924689599205,156.52487812076077,154.90846928824448,105.13745628699932
