BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-881.6732721131565,-713.5241826882224,-1025.8119023957595,-893.7525138909589,-803.9134613891208,-933.1147185376701,-1156.0334829756378,-1228.9021391937679,-970.1431390361797,-931.0870876764124
S1,36.14358014565514,159.85752343633644,201.1327849002375,312.332601383112,424.05163688022856,120.92992959628486,209.9487003421801,-55.64981644949247,117.50568878361999,171.4083994516472
S2,-525.7853468250769,-467.2810647414521,-616.6375700107685,-632.5758164396815,-593.0079236491949,-609.9316571328452,-363.68536504107203,-354.06572475747464,-221.6228034346791,4.250055780793918
S3,-315.3553966517118,-308.0177768606137,-640.9372389802161,-452.0441423812943,-236.2305650799524,-70.01106701901855,-252.1878759872977,-467.33943474501467,-456.54639055653263,-215.31310299396637
S4,179.23507545784005,67.94799839881168,31.027924008149334,-112.15860192668845,59.07333398678782,168.16263381290813,400.79342470729466,415.9283670281284,440.47444869290865,511.7253451765448
S5,1021.7916653757102,1006.6412509619685,1123.963743056906,1122.439539128033,1107.8981189541257,1086.646140662329,962.4607352708558,748.0626077609929,905.0899607023566,515.0860774687901
S6,-840.8399726557319,-625.7583051852963,-647.3405992282082,-639.1287535425741,-555.9779223085964,-377.2074214757064,-293.90061052401376,-345.06941767061727,-359.82833509482236,-63.39524759251095
S7,1351.472862273642,1271.9478115781235,1503.531016156164,1454.2432081237432,1306.9997124376553,1257.612409058207,1100.3678900912853,913.072331335142,1112.2917296599526,791.0472591512797
S8,349.2725840629914,376.6928979096104,532.1418154091083,474.46691879800113,431.4886332340853,557.0800563341061,562.9412552306782,465.9332819968939,645.2275825882449,365.072772528551
S9,-433.97838780857694,-381.2993981116228,-625.3292180567809,-558.8454477828814,-397.52981806140104,-482.9248163070312,-98.40812073406609,-166.65783888262894,-19.111206238513,-45.17129411288702
