BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,558.3034025518151,536.7082912313248,565.4572048365463,568.6421946542682,569.029977715274,531.1829300302343,498.0621902402431,486.0665428745343,486.77163808936206,370.50969682006775
S1,681.5247472336956,657.5609742362055,701.2668568960288,700.7490621269492,697.863085487389,662.0952633160699,631.6134120205588,602.9618112695096,590.246977427552,421.5181874464105
S2,605.6885233688386,586.7361684862758,623.4811663536996,609.3248031189496,602.1831513911668,575.2031398978066,553.9873690910584,533.6122404929929,507.44233613852384,372.5556026747471
S3,544.821974982176,532.4512636870485,591.5084156685385,573.9142346966147,552.5802882345024,527.5517407751286,490.07994198908517,470.2964360752067,464.82331938233915,352.2599503706759
S4,643.3058669811903,624.5106587122375,666.7235416597681,656.0059241762576,650.4736277404077,627.168474153246,585.1634133803285,559.628806827292,540.4114690588797,415.2125632048077
S5,609.446651893551,597.3389157355629,628.0188342359958,616.1235375493839,608.9735511962017,564.9712757284218,540.9953503940241,523.7782311872147,520.6154599707556,354.7352736298922
S6,705.0382106579847,674.1901471584679,706.9695111724731,703.5320879613744,703.3680018327167,669.291658227646,632.0829622934754,596.602951058626,593.0527033170843,389.0172905135315
S7,647.9768145145425,631.426096615768,659.5318544950021,650.4938005865397,644.966067713639,623.6357543929662,602.4996352284061,561.0524242688198,579.0909439780684,430.354774815489
S8,639.8991901951395,616.291973453076,666.242538365688,655.510983065368,644.6729991462181,618.9552941854149,592.4894457081564,580.7077328107016,575.9801082636918,398.44365030070793
S9,517.2272035424121,491.12150408697414,528.3748085165173,525.5721578265194,499.36239440632676,480.36583700871023,456.71394285743406,441.80694641675564,420.29571198356143,269.0302634537038
