BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-140.29002904420503,-322.4854633206673,-617.7896705422163,-313.76382574587046,-301.3672302313446,-162.7092374196477,-268.7736864358975,-217.46091700193602,-223.45267526712453,-124.00207788060638
S1,-12.776021905309172,-66.27636031063972,-15.365470532705425,-72.27179133431905,16.879098820716028,9.566436152392999,114.5878735356772,-130.78797179049033,209.14131279528573,314.78670093705034
S2,72.83425365600685,214.3560185935291,-103.34770400621049,58.57221211497489,342.13428281843045,157.21200722112656,330.2088114782859,436.389521270559,589.6147389438648,652.1748621884406
S3,-96.29324786557123,-0.7923459625851829,-270.6981686240451,-191.09813747658896,-437.71706519904416,-169.98741248286154,-275.0401081294719,-377.1859322740087,-323.0026003430089,-117.83719063878054
S4,383.1680581977613,347.9895876714205,347.20899378663745,390.8970778331034,592.4029973721039,440.0008205886663,663.6053335656669,544.7920629923327,593.7022613153629,612.1461578061298
S5,1356.9499855437007,1286.7946472702645,1384.1304362813025,1491.664599675755,1508.1093002335544,1336.1950150836217,1002.7131306459369,847.0519232516286,983.1044302022727,536.1039131676391
S6,-150.52423737494206,60.42893682411395,-244.7493771255779,-369.890656697597,-144.56844816209306,-150.112820336806,117.79668576187868,-92.90377252519701,158.98133643979264,216.0992237126892
S7,611.1562840977367,672.8072019071121,629.0324586596323,622.3152598805791,702.1499768972916,566.9023396644873,564.6816266074248,539.2805567328464,572.8311879674281,601.5041140556048
S8,928.7856977433865,681.4424782315144,985.0302745637174,1045.1748962764746,942.1051534077453,1056.013066256985,871.5516203659203,693.7444395311608,782.0805828571473,981.2197045102496
S9,262.8237013732698,206.0837751756305,153.697351632792,342.0238245208375,333.9150429004759,238.80365117122926,339.85333431868764,272.3972231746342,193.28416937803468,475.2400125422291
