BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,203.6732117032876,200.4258714320281,213.9010156576233,210.49469348151888,206.55027611738947,198.4153699846105,176.88215064257128,171.48712590312837,174.79081064821847,123.51216701990884
S1,215.27298537875143,203.25052654772264,219.0897276570518,218.12584610670788,214.0778550515866,203.49284064758896,198.78951478566597,193.66787533366633,192.2867312582057,151.3554271933329
S2,201.880379629931,195.66120457408195,211.9374861432979,208.8839012402937,202.47004929257346,186.89987160136639,184.69107018030115,168.92662600080845,170.63123443301598,130.1660479295065
S3,219.22765307605036,210.29440950039762,227.02551442088998,222.09133275185008,219.58164218677115,211.81428790139688,206.24548956023338,189.38526876754597,186.62732151034643,135.75042957777245
S4,208.65703617936043,189.66633273566737,218.11148233098837,216.32561197550413,217.79320210529696,192.68628888063336,182.22839945777335,175.3103604056012,178.52620299478957,136.42164586643494
S5,203.19173922655085,198.93624002949835,220.63091178494153,216.4658395698748,216.40789003584686,204.42686204916927,185.58864720878006,182.68617199216007,164.7864981400537,122.05592816938425
S6,220.96395843885654,212.46591818219986,232.81635225483777,227.79840209714342,219.8957246092435,216.97376939620338,213.1215285990642,203.11862916494815,205.06885468750545,158.07751349484818
S7,229.52650593434842,213.90435134964807,260.1600735923621,240.56972018175705,233.33778273926734,213.59849948189284,199.91063098792512,188.9278366679728,188.15786402757675,152.4600026566972
S8,192.1056026127124,188.62092633556077,212.1300644166374,207.64242896106538,202.18790339662354,183.7040259571465,173.59264237809444,168.59677198223534,164.08351915847643,143.49928123380488
S9,176.1354191280985,169.81450827663687,187.0081413527023,184.53357157516157,178.89839294463584,171.09780443497732,161.72652890473006,153.86659486616892,146.5830508360129,104.12848746273328
