BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-438.9899734924743,-330.48990124721735,-635.8508456807323,-539.5263255075105,-488.93656216161696,-206.271058611814,-170.57228382316399,-431.1161065994587,-110.45385750418616,4.791385227486579
S1,346.0032219201832,550.4789920516389,256.60744858574157,427.30443139959954,471.5675305717372,438.2481170735357,735.853004051599,496.82257761526853,780.5773690937868,845.220809361262
S2,-334.8984496900552,-208.12372361880392,-306.9674884173211,-408.16224088822514,-434.05483601590515,-235.90007897015562,-163.7887960791488,-197.54781099653164,82.89220068760825,415.94922230243367
S3,-465.4658039281593,-445.3060896676568,-532.7123490519884,-538.3761618381661,-552.4225606175623,-547.4842462933716,-393.78446251938107,-658.4791118364561,-398.6513609403798,-234.86504979512983
S4,86.7494164369834,190.764558955992,318.06317076753453,305.9906592682032,303.76388931932314,443.1281592150276,560.0633217940626,705.5444790579475,698.6987415083039,844.5700405283337
S5,564.2658192950496,796.9096201631281,444.56593593227495,555.8017239230483,564.0525837489192,539.7334521693847,626.0456390854575,299.2134015521531,402.7271122978547,426.73731378641793
S6,521.9441856515665,430.6986735750276,296.0793865872896,509.5711519898266,478.63010056186783,584.9690242395226,568.5826092490435,217.3477379326408,612.125948854887,680.9063967250846
S7,1901.988187404831,1738.2301724689585,1692.7298503043605,1836.370635496418,1718.9012842734107,1498.4492359724663,1500.793570793652,1012.133951430998,1420.1742189383892,1182.824274005068
S8,1162.045960730628,1103.123288250129,700.3409271301131,903.3103664260971,892.7432424012917,967.2170956140037,1104.5621773465978,982.9060711665435,902.5536268887157,998.5056866368498
S9,-812.3460378032156,-704.2379537725294,-1000.0621398165038,-829.0537675509528,-607.6096435679549,-692.1961340393403,-835.0398263944727,-990.1973632260713,-516.2466499139188,93.9916369140225
