BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,698.5669726278682,692.0681049651496,714.7976498846336,707.113282285389,695.3673764522275,672.8897967088269,628.8598522233359,630.0810131953099,614.0303904547469,469.72442151879414
S1,851.0498057928212,841.5963159845605,874.7497469042447,860.6323675462716,847.9972002892762,815.7533944139423,757.472410486943,735.1343915090068,713.5245515651782,557.8102682972449
S2,802.1586590065164,786.6805054892349,821.9112351525519,803.4233346008083,796.9410475997154,751.4330007287427,718.2688192598378,694.542416124369,690.8467003215624,548.7149200696974
S3,732.9790830752627,708.5741176055715,726.6550170894579,726.8782220647273,715.4632481450612,675.754403472689,643.635170223725,602.154610493133,604.5727298935701,458.7749380942308
S4,737.4217029860413,725.3512018542232,748.1206855947123,735.4785999204407,732.7056373342895,728.9238981075198,687.1623205949177,665.6090602503393,655.8297569951137,517.4976532015786
S5,711.3905066378013,696.9608626399518,717.7100276867282,717.0988778296066,694.4539914329589,666.8368569000496,625.3580447321133,591.3692228990753,587.883375659857,421.62744581734864
S6,796.5402895947162,766.6207934924256,824.303544115633,805.6312636440156,787.1331338733282,770.3423895188322,712.4055297405035,690.7284982534003,650.8193137140702,468.61375302315366
S7,754.5874404855107,740.8731338273042,784.5391651926293,759.9153387815667,755.0030181642751,721.7912813356163,689.1573805716838,622.5710961525652,649.7922010726769,501.5810688544557
S8,851.4891815006318,828.34728026163,858.7885982848215,842.2685593674986,834.1908725570853,785.707911361596,752.1331295867707,735.7305744975437,683.4759693992088,517.332005479782
S9,718.466964379519,694.330854862736,726.3231367845752,702.0435933384665,691.055164428697,664.5805360548621,647.2951638734172,629.9368707062846,588.5765635267842,365.40794683605174
