BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,706.5430941395977,684.1244521476523,723.7276756994696,716.6714327220311,704.6170925109027,675.9673181773595,649.9328347731592,631.6007721475249,630.4210579593129,493.1701724652882
S1,840.706767277556,826.8745518814353,857.4026236719617,851.3936246154599,841.8989325026123,813.520723767127,786.7296512330133,740.6525906002238,763.9013644798505,593.3925103572382
S2,798.9950062444726,790.8160799066253,822.0403131843416,806.1805952591155,799.9508369472524,766.5667748274867,728.0413858600626,668.4046618998686,681.4518990377096,520.4902765966649
S3,740.9936716479068,724.8844805307177,767.0126050150362,760.1805028104856,738.3180576228776,698.693973483846,672.1719564387596,633.4056601075475,635.9731074857464,485.42413311867205
S4,765.9807118018123,739.1535699249367,785.0594450719793,769.4294347943295,757.1963394542441,724.036293728139,694.9655779826774,671.3397550731993,662.5156398240339,522.6746462335034
S5,696.6525277585558,671.1167279460542,742.2974879006014,714.6017012631693,705.8101292907002,626.7044003532216,600.3651652794457,599.36812249789,578.5859866874963,437.26220702500154
S6,785.2459209932831,771.5732355532168,831.097885880902,825.3624502609107,794.7251369238506,749.5094421852365,718.5107818100211,682.7413705719221,670.4453495517557,501.84168680135656
S7,868.5115746305768,859.1938927237245,886.4036331979305,878.9414386420411,868.0863822047343,832.208916518633,798.6022816555438,699.0083740672553,772.2120727085415,583.3405463868867
S8,862.7123762763918,853.4909325093884,896.6654282471234,873.6057885756638,853.2475047880429,814.7150600465831,780.5067857316436,770.32546214619,737.2835896420678,571.7696264538191
S9,647.0564253326886,636.9615038163075,670.1892532660338,660.6902358484169,634.8974705415283,607.6312754572236,588.1123763631075,575.2455699511158,534.0179085173703,380.6536621889859
