BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,110.9193870333605,110.05964172767783,111.8350105949788,110.70076010476404,109.9440563768157,108.40711452159694,107.14049666837103,104.29595748996267,106.6415699567377,98.76364831569335
S1,104.08379702673054,104.44250374985553,104.57002642199937,104.05299872792608,104.92756447361502,103.16857821626259,101.17000735033635,96.63896390529607,97.13447616134079,88.02773489708623
S2,114.30667127829197,113.89891058812017,114.80837967476732,114.31869082407745,114.90687722038882,114.22847441409097,113.18800999893705,107.34340796920463,111.64083301698479,103.36967630898671
S3,116.7132818478716,117.83080387689652,116.7287984921786,117.11629021212305,117.34769786926435,115.04934784765442,115.52980112511698,112.25450737099787,115.97471752889706,106.67602518460991
S4,111.25277334799912,110.59386296735222,112.36063787471488,111.66298213256201,111.76388219108101,109.02727849541529,108.73378852020483,103.49179701542148,107.32680369146955,98.3188348985141
S5,116.01382799975791,117.21014323179713,117.98898412997735,116.6634266932106,116.87436824086454,115.1514789212122,114.30016347823744,110.43855559623708,113.72724604241951,104.16709082690991
S6,112.92301059282183,111.65447467414745,114.460765824662,113.78159806276786,113.98024837764387,111.37307063944834,108.55181149652708,104.05680898188652,106.48220023794498,96.30525589481677
S7,118.66102420557458,118.73706262751453,118.74570161452809,118.03357315172248,117.73962339545663,116.29889438947775,116.51989069556818,109.77366400368592,116.97307045925825,103.87371670543703
S8,128.27788524749081,126.15918318335633,129.99048127457644,128.80195754855,127.30859965708089,125.00433726775859,122.30259144588734,119.7193563036293,121.38226906960844,112.61299962929387
S9,105.85763964421523,106.9152064421321,107.6687274349881,107.20465393505242,106.24436783712177,106.4260593252431,105.54862573439152,102.33428664828946,105.07862630970338,93.36123226616077
