BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,92.70675490040027,92.15143515955425,96.1229958422607,95.10217698038916,91.65082736099386,83.31207812899413,78.01041352298648,64.05681041799055,69.95368888304226,41.45618881246838
S1,112.68059789323206,108.34282710991214,116.26321811602485,113.9386174686027,107.95519583998282,101.1474644074685,91.33861843579926,78.54205733188245,82.01574103609751,46.883027378224874
S2,95.72042457353459,92.5921512571871,100.71004066516947,95.90487504205446,90.4521906006722,81.41971869483227,73.36104792461589,62.60813359695195,67.4145295518712,33.98206088938803
S3,91.19110898638269,87.81779189904434,95.01325633791991,92.45660645037462,89.34901226834542,78.81064407764343,70.7341656225193,63.585558094010366,65.31566339954631,42.64104705791485
S4,94.74766709300684,91.7963645665265,99.78012667499873,96.15045730761534,92.97130625201648,82.15256631030861,73.74540970428424,68.59422096100381,67.838532481501,40.010110538440294
S5,93.70020658865946,92.16310948485211,97.5647009848735,94.30953234221363,90.57560947100019,77.4188828233959,71.30620696585582,65.02796840546345,60.51391945901375,40.5125533745809
S6,100.02050815524,97.03212195041982,106.24917034109097,102.89723012735276,97.37034527173927,84.33487881183025,73.58631474251109,70.31726809413784,63.28372883719573,34.45691720939965
S7,98.88078554712294,95.47953169463976,100.90976799813289,100.28819554128468,97.38443670478259,89.48024441819747,81.8398591368933,63.479026802299025,73.13041527115611,44.39791491587173
S8,109.81829421276923,109.8442955960075,113.60697247002557,109.0395238882434,104.7785572126956,100.14132264891764,89.7716641024423,87.83361467949705,79.28164208312178,39.81536351464548
S9,83.900829307575,78.06717302760956,88.4179343286818,86.26443629067865,79.864396935193,66.58981335626667,58.546616345347566,58.15704687561026,47.09163245436191,18.877005953394672
