BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,260.2174076384934,162.01921523962238,236.5212539773158,261.358718784745,251.50418353432826,214.2419020178217,179.27807612045163,119.28031418449001,235.7449764601713,101.73142609029335
S1,198.19476089826674,186.92470533177024,145.06956383711298,199.38265753427754,158.01237168121082,159.02932712856352,195.3040325181015,215.20020282289406,237.10485210931972,241.3140300984654
S2,28.65905923608612,33.32147451988791,-198.36201398793784,-223.02483727110211,-114.24756795257947,-12.316732281467498,30.258502497286013,25.468579146716948,17.69576185445406,110.17883495593362
S3,157.99318334746843,138.1456072711346,263.12634729832735,331.611249107191,216.6756483692451,155.94325106366225,171.3398070298235,96.57106055945869,144.89519915571853,105.7918312451164
S4,11.038740007247194,-32.8181539022419,7.68059735724458,-37.77910164047239,7.778122231109795,-114.69375825226504,-101.88463211096864,-140.59612217791786,-100.74332710281736,-96.67105228340547
S5,-24.15788221164941,8.327184125528845,-61.50963432154697,-22.694517755349253,-21.887941353231582,-29.995620041981603,-4.015038575219369,-41.39612802950077,10.36381566306483,-9.858008624696172
S6,311.46227787590465,244.157352165785,378.3799168486091,347.0265844635719,362.9719586698697,327.7068426574857,330.1067135827675,227.53111206679867,258.90446081890144,207.066243589106
S7,366.2497472660115,349.8712509671757,306.29596360706154,324.9814459501743,290.8001277706854,366.26187677472274,299.2270695560404,218.21170993752636,295.8380458689487,236.3975527908477
S8,184.45180027926392,191.47091641191076,209.48076421999895,203.37778928330457,190.2148902153605,223.9408184172683,199.13676143215838,101.3880378086523,202.89744178115595,210.39974339546433
S9,-79.48842787324148,-66.82991615712136,-127.55810028677838,-179.81058647520953,-127.96323990563981,-24.263339796112383,-26.31940642722533,-93.16003626434639,-103.99796016019175,-2.9727970402286736
