BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,115.66375967856803,114.88400903424298,116.58824827406868,115.43783006457546,114.59590242846689,113.0992838950782,111.71322250517974,108.98119500123593,111.17936764997576,102.88252393993139
S1,108.40805075724222,108.83137680606299,108.93739121132245,108.4173772857521,109.20370926698236,107.27145744459531,105.17640696052827,100.37764934603629,101.17919134952562,90.90493578840508
S2,117.91602334253301,117.49079124326583,118.40223401830066,117.99870346785555,118.68994636832846,118.06807745354622,116.83557277538812,111.11133556745436,115.22296350972242,106.8090448339935
S3,120.63617275164681,121.73658240660745,120.80582221038624,121.0790526008146,121.33837843246624,118.97452201951278,119.1325417266486,115.9451440148552,119.72704165008906,109.67756769108335
S4,114.659297032144,113.98837678091775,115.92466682446833,115.17496509191032,115.17039084818516,112.43195654093763,111.83024332318854,106.65678910538102,110.19729443344865,100.7414440596158
S5,120.11320182655058,121.23870921617224,122.08333634043511,120.58041054142925,120.74703245755211,118.76601197021624,117.88164615588627,113.93004129973721,117.0906553842175,107.2948049515907
S6,117.77801088564034,116.26410073108235,119.45535803910742,118.83283095031668,118.92187519669018,115.91851442009059,112.9422866890206,108.36584951085607,110.60672443912387,99.6068661706496
S7,122.72245954781636,122.68262109472255,122.77688684128144,122.01938811766989,121.73604163470378,119.96546463567437,120.13796688429733,113.08484718493497,120.80415536725566,107.11175708138884
S8,132.80921427614302,130.49148009706016,134.85174669390346,133.38027156693227,131.86847155469988,129.36184741188188,126.36220566374242,123.91946779715079,125.19584864264391,116.12359471066829
S9,108.60799265362606,109.7083251702079,110.8534373886807,110.16661750496637,109.04467611294884,109.1320358478346,107.92840793619665,104.98679403165906,107.39271517849723,94.31017377213334
