BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,753.4831253453759,674.5576033260561,597.3866277172076,693.6968189972015,750.3731554143243,802.5819240453403,700.4115656111296,539.866926983163,477.56362608017724,30.254181400755797
S1,640.9691221068541,716.7919533128975,423.61581693353594,546.3816727243059,487.53068098488137,591.8298234668847,778.4484856995826,513.7374335966931,844.7358678867816,547.7316466892728
S2,-720.8403265096053,-586.8726624028609,-954.2901183485222,-803.5101861078949,-587.6223212221807,-367.0851146196763,-140.0027362856894,-280.82125689504716,101.82908515007642,247.98988287260508
S3,-156.58605907887076,-17.715720219574113,-238.7272984073221,-63.01316619382354,8.771398498558177,1.6641000003906374,198.99743333875526,31.916059478474693,70.22470497591226,400.35192795376946
S4,423.1789815340374,305.48428971567506,249.07681036192895,203.07592897314052,361.33172579669895,328.7310833449079,509.5971856817209,430.6476454408587,497.02999718727267,696.8006845824798
S5,1331.1008154370732,1177.7600047638168,1202.4013650358772,1323.9301248842398,1371.4808210799283,1327.9456708210894,1311.1470234292321,1181.974595598239,1228.8743590706918,763.6507061262884
S6,291.7793250332841,297.0896007172085,201.89093194384074,239.00984729495121,263.53911076919684,364.15021372150665,324.27417554923704,139.77211542846442,349.0590216037562,424.2608656375128
S7,1709.3159566250747,1640.8049685091623,1894.981723034916,1860.3171204238822,1848.0456616940944,1769.0735029484638,1716.5955361670963,1524.1151584103702,1565.8712739938958,1086.647222956899
S8,1180.424296992845,1064.337531991602,1445.5549425709182,1347.7645726489025,1166.4958785051774,1182.044561494946,1111.8191205284752,869.9629198386101,1103.5817357646092,1194.9477080414729
S9,177.97149061866907,304.5307084196146,128.81410097088593,111.80649060801684,94.43702615447505,120.6111484828213,164.3877407756507,-61.11675697852497,72.1342041180398,513.801830599801
