BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,180.10036136981444,170.6148149922663,182.9849410190865,180.110193530297,173.11125400188124,167.54631203123284,163.97606647262307,153.85009586998834,153.1800336819857,111.87469456022941
S1,231.5171036009208,227.12735415868266,242.08785288408652,240.5322435351474,238.44949947074747,226.75886647249834,217.800997185468,212.82080062328785,211.53036822486524,173.75235361516533
S2,167.81009375962932,165.86989610353933,181.65286647973775,178.67058379137214,168.81883537846454,152.95142307886795,149.11515890761825,142.8362212122014,142.45460335943474,117.65441661654938
S3,205.3605656104408,201.03257961643106,215.55790743198585,212.7161719577713,210.75859781138902,200.3071882665675,192.48384460245944,172.29777947781133,175.47507192160415,130.65122960698594
S4,202.41731442021728,187.03212777800786,208.85390301024694,201.13421067711485,200.8968119211746,188.6385259313838,174.60244542191143,162.97443578726566,167.60928216756858,116.09209852153535
S5,205.64140295552366,201.38061080752635,235.84912971800983,232.2298598317042,209.61831161983721,204.39665551518473,197.5352122410252,193.88932443916406,173.83836903461565,122.19442971602109
S6,217.57001858222657,199.07187221345228,228.341216393653,224.96045101039405,219.70266127710656,195.83322549006962,189.27012870322918,176.7225617821504,166.96988327985835,137.40838335047854
S7,175.50842500949946,172.90898715417245,200.1858935746359,194.133031903034,182.82052948118377,175.76838687796467,165.3971330709808,160.71854549026034,163.3205979841694,120.92887799966543
S8,190.73339112416957,181.1986776103916,196.50008601726645,190.55842165139913,190.6863269183092,171.82572166304428,159.7451031307208,149.82070517412004,150.5362822049749,118.04142219753017
S9,191.8776916815425,186.76784095183754,193.78648140213093,193.85696434922835,191.82982874152594,181.66982541776704,170.50612958712603,161.67245902417952,153.16046873755673,85.89031594758458
