BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,191.10338852942132,188.05702157642818,200.62500708729263,197.47192484254234,193.75282795951568,186.12174019374564,165.90828053792075,160.84548387968212,163.98207523123426,116.05459092082529
S1,201.59345125732938,190.43217475813353,205.18853671343476,204.24818344815478,200.46272818111453,190.62409812224325,186.22785120563117,181.40796112628473,180.1528765588173,141.9193945679236
S2,189.0920288856211,183.29836152387517,198.57858935699147,195.72816592071558,189.70076470858103,175.07809656152915,172.93283011023323,158.12941366949406,159.8068160547702,122.19823260009635
S3,205.68794871552342,197.25418989065534,212.88808130284372,208.3184431319633,205.9781884252139,198.75086338296708,193.50239734262138,177.65635960065936,175.05525229105828,127.35306736882164
S4,195.52537476210554,177.72128224341796,204.28862667843052,202.6460496472667,204.0290045619176,180.580778597645,170.83433967902582,164.36859712088577,167.32286790342448,127.87811137695205
S5,190.521761193435,186.5609046798537,206.9180055643553,203.00858597571104,203.00327884348243,191.762322959247,174.0779787759532,171.38484689958867,154.68662832123664,114.57020647081788
S6,207.15082927487606,199.22268419547322,218.13626977330748,213.47392834703936,206.09791271109404,203.37806450316066,199.7813739746301,190.46128397921512,192.26311162188586,148.32111231281823
S7,215.04526592830172,200.5217215510268,243.72656224363044,225.44869121644015,218.6649808043152,200.14844030062073,187.34478891969226,177.03105682404404,176.33506132098069,142.99374137171134
S8,180.3445068677797,177.06979975590423,199.0597649811928,194.86369043839036,189.7669951977001,172.43708995233217,163.00704245557804,158.32319315457735,154.11253848167624,134.92141891771755
S9,165.25355475035997,159.27974018409378,175.44867311090394,173.10598919247877,167.86137036693697,160.5645392690923,151.75178092480317,144.30063421953543,137.5590517065859,97.38677798029035
