BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,254.27266552733911,244.8325740325814,239.47441379758624,261.60280944242027,279.111634931507,332.84471878321625,305.70512596096876,277.802333860405,297.77438652113017,194.32395356963772
S1,255.4460176223189,276.12030821242394,246.50302034986913,264.4574745945982,268.6380511387316,346.22541914150503,328.415221558557,291.36577929244146,307.58253548985385,186.72229142785906
S2,347.5962829408237,369.04456659200486,321.91139463785834,367.20748499440447,385.03240920487553,418.96597677278,419.69288507004825,345.7952453752292,407.45629512018434,223.20621916801423
S3,353.4328819658397,381.1811688627365,336.98509867485916,380.1196172671699,391.2991679315151,406.27972584555533,368.88577952680805,289.62103127189187,330.473464120001,212.86073441368316
S4,390.83235553351,385.95396378214787,359.1166133859193,345.88792949192145,376.15896637770516,390.94102245230255,396.6968127491485,336.4920595601208,390.0810922753342,199.48915529074534
S5,523.7437265875375,522.46134468682,447.11695629744906,441.62023342171324,509.74198889012206,497.61977837949615,457.7628465399571,395.9335905346738,423.801459350365,215.94426887740815
S6,189.140447757766,209.61784409100636,204.3069050688535,231.24747869065015,241.7277494496169,266.34324354337537,277.3609812074703,268.1160080542609,233.39369757197957,122.30547117234464
S7,313.6954096074018,353.836117426493,296.7385753905311,295.4663575515686,341.85117777297717,358.8628435638454,352.8201051626039,225.2285702904776,337.3152194265588,225.0926258358381
S8,334.2992531141319,354.6498118877122,255.2079571669526,295.86813819157624,303.2016560468413,351.16821240165183,322.5947597631256,310.0875227549082,294.2647077519166,167.29111226093235
S9,160.35147578819155,195.0367757682497,87.7339135259088,152.41599640023918,184.32648734541385,209.0653955220435,227.24911386061277,218.25093773424814,244.18159013754584,77.91502216641777
