BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-495.72084251785077,-233.55187325984363,-687.0137815131094,-463.6643864660424,-412.14685394291195,-217.54883108938006,-262.9678427003963,-493.0832369222959,-328.90542185952853,-37.943424622039544
S1,-699.6707485024555,-758.3248774209756,-851.9836773727869,-908.8566388894943,-770.7409691145261,-622.7256609079088,-530.2501451096849,-686.9289027695687,-506.22292272828776,-218.47911850094843
S2,-326.30409947795465,-287.01881330242503,-432.7684542843794,-258.6536076350548,-195.6208072471113,-160.86898165096034,63.09345102688018,-200.5252908995645,55.06616671717897,27.687495082278573
S3,-507.5738642198511,-565.7395561910606,-351.4202629159897,-488.3769188314526,-525.283108389339,-801.3378500379813,-496.0989319379792,-774.4729105770994,-322.59584211829423,-428.13574360412474
S4,-31.605633307559998,17.503733027787064,-70.72704453487229,-51.17520308485208,31.750174454019405,238.35647132290032,71.64834814519412,-163.95265273037157,79.75756354653326,-295.1658531957427
S5,678.4571383696499,759.1656449882493,549.9313941899263,535.2855261824147,368.756555345695,350.2827524830638,290.4822976512729,-208.4218854352604,356.26504762408814,137.6122054935886
S6,-1136.5150674196007,-1064.1714423090475,-1279.3821667692735,-1078.194734047581,-1167.7298390261167,-1079.7292089245082,-1039.7746670700265,-1124.6912437975661,-838.2194754095202,-678.2097578606084
S7,-277.87694038012984,-341.4613290792041,-322.32567261703326,-322.56612795001047,-392.49538463076476,-312.34329786127654,-444.2590729555362,-572.6030662964089,-360.79277420020065,-303.0703770991858
S8,-75.18628483056713,87.89300971874583,-443.1113353465967,-238.77310385824964,-144.4506949496231,204.12923948889778,277.8758562204405,-5.356428155075584,79.52736841185664,-262.84870598949385
S9,-261.27575172347923,-164.09435592369434,-559.2028979096211,-439.0107024083177,-49.98749341518048,25.221158691970864,-108.02764780662372,-243.04754358522473,-212.36634276984105,-274.50345413098347
