BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-131.51541585191032,-132.2128544420593,-207.30867573287304,-160.61755648478854,-132.35758131684025,-71.59042842221311,-78.25239470154187,-197.45093384076512,-73.52179513751047,-172.98547130680757
S1,54.16163307835403,101.65466158228973,-25.027950336563176,28.190834826902915,58.377713159109305,114.8997491011455,137.48219474743206,15.01003832654796,191.50267757823096,110.49102324174392
S2,-168.24348180782903,-143.30911065801058,-209.70105738770997,-171.4075103229633,-141.5067403508739,-78.79311609584727,-42.49982165595192,-159.59628450170024,-26.386592089980077,-32.56054485789849
S3,-60.01805344294093,-17.96385119046557,-149.01019907811204,-96.1803330336478,-68.99002987162179,9.854522229789788,34.22826183382154,-111.54437245234699,49.162701159077095,52.51701413253728
S4,-61.829379033863255,-32.85632322602283,-134.96847973599705,-77.76422382547922,-34.3274995455353,3.600659091928792,26.510229855604486,-111.88585226276291,53.690195073930326,-11.634496454625172
S5,42.51018593396539,96.32646547904147,-21.410493819877914,37.45523278290816,82.36744991810046,130.93111047723286,135.3585032244568,20.06020131343478,136.46421783294454,60.65612172982903
S6,-29.697110062737075,16.88605842056763,-121.19074809153535,-63.371046573376894,-15.178389152034768,40.65704145212345,57.743285696521724,-24.671442031077138,87.99601650230808,67.28793567964351
S7,376.15373999973434,395.22792409719005,338.8026738723377,369.373703705595,409.0393043525068,398.2719592362748,376.3893141258748,233.85070859502252,352.2137733439373,229.0972659630912
S8,65.77121065761031,105.96263180471745,-31.803038264446702,49.87259891965115,93.67023247607946,150.66422399299492,197.41562493344296,76.64038291755543,200.94078223089264,180.69310401107245
S9,-223.02506563472917,-175.42271491186114,-383.4331796937006,-275.2832513598205,-193.13755877429227,-71.62801182304436,-21.844327339523478,-103.32387576212594,17.95644454713969,-41.76611848423224
