BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,88.67350315124563,88.15974562991036,92.02313459259594,91.00031794341398,87.6744712156024,79.69189150856666,74.4727809042339,61.11772726198432,66.78877541979378,39.46001343205128
S1,107.90590739012274,103.70488180587289,111.42622312500069,109.14627766932325,103.37093710056412,96.71739029511366,87.38083429532477,75.06854912597274,78.36418274193638,44.62723611900088
S2,92.00509076451509,89.02889380357975,96.78676633001368,92.27195346471677,87.02575361636298,78.36265629552284,70.54522355831716,60.18554765882191,64.88007899991663,32.77760424656738
S3,87.84082712879857,84.61507647687235,91.50883925240362,89.07279330664947,86.03535640088788,76.0382619667864,68.41950432689748,61.688333380551455,63.284374302728565,41.43714341693904
S4,91.27371086287255,88.44066535814044,96.05175233498481,92.65203795849655,89.64363140812036,79.2387502106722,71.13547591497785,66.21086505337591,65.53714342952777,38.41708816530739
S5,89.9330653643264,88.38969945843479,93.6556787192496,90.57152071945598,86.97150627473215,74.27270371241337,68.48108660894098,62.457342969024225,58.116230419967465,38.74936962877699
S6,96.33385537510117,93.45914854401295,102.24319657139273,99.01622458105643,93.82724739147335,81.29140713891552,71.09618944108466,68.05730129170296,61.08814983998841,33.11083202874438
S7,94.83602450345386,91.61425313251746,96.74592405849498,96.20588955148843,93.4137384009321,85.87927977311865,78.55991538329319,60.936347589837716,70.21190637711366,42.617044527777246
S8,105.5541589689172,105.5909018569536,109.19452913488658,104.80749503334883,100.70375244348214,96.35425605664756,86.40981963717793,84.50279756644055,76.4185115674503,38.21597327579365
S9,80.81665798187518,75.2594898322995,85.18136273174538,83.10110218751842,76.9248835577429,64.24978768891366,56.68228390020879,56.29586475466384,45.66794793643241,18.392232068609623
