BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,606.5649873957644,595.5498251559393,646.9126040383538,637.4025365678945,626.3073078556937,583.7296576097812,548.8371897235036,526.3904081565483,507.58858008792436,378.3856280674952
S1,669.5041981646796,650.281987298774,689.4596256790768,693.7376322728625,684.6648059911246,642.9465366119867,610.319562445446,580.1985479492942,568.7174551027977,427.25901103184464
S2,659.245653211889,649.9724798722076,683.6945732120125,668.4208422172993,658.0546886774242,630.1999419404718,618.7776275637599,572.9557327275171,565.3298611143574,424.3628513117499
S3,657.5741252861869,650.0331201223319,709.4984952587924,694.5858416736983,658.315573474109,632.996370806266,602.521318090924,581.063406619568,572.6727359194225,434.947574613243
S4,679.9914843812398,659.4686323613575,713.4407489878023,703.5166921790532,702.3855390488355,663.3945389201191,634.1503189754511,615.5192300882977,586.1096406163664,455.9844892501213
S5,691.7146794995165,662.1443971041031,712.7571741208772,703.4469176260627,696.8510668637234,651.2547965186608,610.9307091921881,576.5300540482799,563.6995377874443,399.4702260962757
S6,686.6505421598206,659.1164252385317,695.8750441031863,692.0707335041867,676.8681657434049,653.2671534161276,622.7566205365747,606.4316933112457,590.5846552485468,425.9524376495306
S7,611.4584100133665,595.1178170857758,639.5205191139369,634.2224769892193,625.7908486307575,581.3788978746832,557.9958328528743,511.77105240185693,535.3468907669147,424.94170954598997
S8,675.8656106976438,661.23249775078,699.3037712218069,700.7163968208594,687.5453239826676,639.2438090195776,617.6502399894968,599.4357580987764,585.5196438926574,431.0119043085724
S9,559.4959465957608,537.5140198444664,609.8821583780722,603.5418955396312,585.5555444118967,550.4321347558149,519.6228672752792,507.363754754488,493.7063624917331,333.44823165759675
