BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,107.33759369038388,105.63888482719737,107.67122193643448,106.51313729145203,105.93434895136838,104.11667395311922,103.3766952557646,99.45834761719469,102.17346562716868,95.90135100950164
S1,125.23638632614184,125.22248951579452,126.87795390309067,126.93652099081537,126.3413601167689,124.84444030954067,123.46878324903061,118.85093538534744,119.37934810471198,109.99466168668418
S2,105.99265258000278,104.53407623173686,109.44307164550968,107.57839901065346,105.35028866691299,103.47184238046967,100.75703494871841,98.02772267920326,99.47035344964934,95.46705933591824
S3,119.2760556002972,119.29039784803628,120.96713950203228,119.96186335934634,118.93401877689472,117.23856878137828,115.56955078265236,111.28742109993199,114.06747170623798,103.15702586134978
S4,115.90314178295561,115.04500804193283,115.60363303981575,116.57154509318559,116.34903328614459,114.49818665531346,113.46225144046717,107.38911703614632,111.81471262748013,102.1272895898982
S5,117.91922117205706,117.18144366986316,119.77305800979185,118.35001610393392,117.29604611334753,114.49087976764302,112.98357407441816,109.17488114497628,112.13035630675981,106.38171589645877
S6,127.15418508612797,126.93329167167882,130.80314795087546,129.13444166005317,127.38415952886142,126.09224272113036,122.98141043843722,118.24692745874941,121.24917452403476,110.80388508409703
S7,130.81535912668497,130.31410848791268,130.9708511217143,130.5508270045022,130.6341904032577,128.2059617737437,126.89407131464746,120.52117411926777,126.00940114535133,117.16405107922256
S8,137.1197175390168,137.12206222276538,137.56559595334778,137.43929606322345,135.4677484377769,134.1043247853053,134.49000056737228,129.80660356579574,131.3282061407893,126.01678544462368
S9,109.34580741325011,108.59221540266964,111.8308230023121,110.59342628901604,109.7256452816856,108.42018984467616,105.71020939609501,103.47034562738195,103.71863336701074,94.83697881608278
