BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,696.2987645267042,674.512032914669,705.9704098886497,698.1573574184094,687.4384688144327,666.0128709829645,642.683550931195,617.871115678197,620.7548335182737,479.7804307922792
S1,767.7800836458005,760.4989339185304,784.7597497728484,778.3915245188292,766.8458832349356,743.0054240130968,718.7378778276011,668.86357523241,696.906784201792,536.0193023471426
S2,737.7406767896565,722.2920181186604,757.0665067585924,740.1188299748114,727.8061733263395,707.6464488481931,672.4804769426145,609.0959182241809,624.1436129493542,471.35459784518764
S3,690.7112071600329,674.8749371063626,707.9993733260554,704.3129157329957,695.8416941456709,655.5922506460779,625.1206451880871,590.5228794606977,586.5930982201411,457.81954844231296
S4,724.3841644361282,701.405163741566,732.8426437354586,720.8337221809347,716.4164329294595,690.8394328151355,660.5639915954932,631.9996708361914,637.6442932000541,497.59886063423545
S5,689.7185655072076,667.4352733258568,734.2423967718786,700.3816369712345,693.0129879405888,628.8531519775316,603.5138337492423,594.4781659651621,574.5285398934443,420.7173489216751
S6,717.6570091333441,703.190708859199,764.0079867534162,756.3216097525318,726.596938880006,686.7807059738035,659.2480212521331,628.5776333023921,613.5639920128261,466.86461073776525
S7,780.4753787634047,774.3199169585971,796.7266337257619,792.4196321917279,783.1104312071627,747.7296692208874,711.4013857901521,637.4408720682381,690.1834512364968,537.1823481067224
S8,809.8948821657916,795.7113915640546,831.4589614274697,806.1239117445252,793.5494608269155,759.1159487890126,727.3703907656052,719.5242812825245,687.6898729051969,545.5298978918036
S9,603.6864083498234,589.9860763865754,626.5779720019325,614.4445192120211,590.7453012131814,559.7848707839305,543.4593339477215,531.6587908723542,488.50233035045034,347.90257531307543
