BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-408.9228251153573,-247.2562050367617,-548.0962484362988,-420.7982715577052,-335.29810180352416,-458.4409844793737,-671.934562731279,-742.1176951463963,-494.06799470721364,-461.436225513358
S1,486.53396179902927,605.0267742428047,645.0807302417445,751.7907736316589,859.1620088926286,568.587736537385,653.7240273461354,399.1335475837964,563.6381901756595,609.9348830063216
S2,-71.56858797935676,-15.484302040556358,-159.82680555804274,-174.4893176436278,-136.50641990201186,-151.83086780052068,83.71015252477848,94.21357427590256,219.9407150220493,431.2632645638436
S3,138.1020759382779,145.396343083357,-174.388026197574,7.521037889430241,214.1979501660846,374.3298917772099,199.4656083165922,-6.735631789671781,1.8730038021079671,228.66045245534997
S4,621.7895620696303,514.6737088605985,478.9721549394115,341.8595419072708,505.93460452353605,610.610210430311,833.5633840410682,847.6363604943865,871.9884610894966,934.519032462648
S5,1412.6833804399182,1397.9581035193032,1510.5378332934906,1509.7790676428717,1495.4597254222888,1474.855920748773,1355.7018601326945,1149.3144646181293,1299.8414196486426,920.5600983497536
S6,-363.51644634663495,-156.90326023732078,-179.07701516387507,-170.131844582199,-90.74700540165021,81.16431598913658,160.99777490918933,112.00048777454987,96.5542801780029,374.68143050175854
S7,1712.8577509686122,1636.8238859962687,1858.153638829808,1811.368680190361,1670.8478512073991,1622.7984155372815,1471.0693766503646,1289.2530168894484,1481.4482365060853,1168.2798782080001
S8,768.4002952081887,794.4418290964584,942.9570053843714,887.9436496948426,847.2147242118378,968.5159839695519,973.7780118151921,880.4830597449954,1054.2707228264449,777.823473544687
S9,-126.08633044173487,-78.09221354500048,-307.0620637206131,-246.65832217284472,-93.31820484825244,-177.21855213858836,190.40782511216716,123.74258334102555,264.1222169627425,231.82318974832532
