BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,568.4306977520607,558.0333717693038,606.3990946220565,597.492614991785,587.1302756463032,547.0855812214431,514.3449744905693,493.4257973640048,475.7534701632536,354.6438522172631
S1,626.7318229085308,608.706866708458,645.5875757153478,649.6925901895802,641.1979694213122,602.1206759833411,571.4640687209147,543.2200586071116,532.2683737940256,400.0990590415513
S2,618.4628664927836,609.6548304916927,641.2271703142685,626.8689998545343,617.2313946804084,591.2378265115549,580.5218068271864,537.4904129239966,530.5472569613792,398.37541468898786
S3,616.3967414507731,609.369231972644,665.2248289235346,651.1468545266613,617.0576835330562,593.1620199294647,564.6718222949554,544.3717209659022,536.5555779822439,407.56925686151067
S4,637.4626078998297,618.0539709715706,668.799300198012,659.504443308173,658.4714008510812,621.9222716291692,594.4096936740727,576.790274322239,549.4034840639545,427.49705921296584
S5,648.5549995992594,620.8637935115248,668.2294738341034,659.5574917500699,653.4589046593222,610.6280935064349,572.9490468388209,540.7770421897189,528.6179994962403,374.7305516409706
S6,643.7261511263426,618.0045104512212,652.3599352938446,648.689572644814,634.5743629033586,612.4353159714806,583.809060726916,568.4800873652533,553.6922852701521,399.386939541458
S7,573.0820394835745,557.7356524723127,599.4982801883599,594.5141099580295,586.5597289508362,544.7905242373246,522.8798701559668,479.4439224465695,501.71544202233594,397.920747320683
S8,633.4317429400311,619.6034442919295,655.4932067914525,656.7285512620056,644.4184015495415,599.1772181466472,578.9649159842508,561.8780809257004,548.9123852822693,404.46515427293
S9,524.9021771073487,504.3117591869814,572.047598151175,566.1922096154584,549.2908987326565,516.384554556645,487.4200339951645,475.9901830087576,463.1267586354126,313.1948515772357
