BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,11.421685127508855,-84.31468412250734,-154.73907215210915,-156.5130551547923,-120.20203669620182,-48.90916150627432,5.354257425691714,-21.051316612779075,-76.00527010187871,-33.55323948778407
S1,-25.28286598262348,-35.97714094028645,-166.93917713961872,-97.62663897794171,-85.06958084360778,-135.15815588231868,-126.65803837274474,-100.8955856458359,-58.158162845528565,-50.74542141464748
S2,-93.10468815847914,-75.46143534807331,-124.29328886311002,-114.1936166021446,-119.23577655902214,-148.8065217360303,-107.87012675505885,-107.06243263313588,-117.59952448788401,-14.932794270521255
S3,-71.60900786947965,-33.83395966359374,-3.1401369364721905,-16.343399197299558,-53.73059789333712,-62.427058971483326,-50.09166848067455,-123.04903590171828,42.00369536901175,25.19807325594795
S4,684.8865254370554,720.1671587412736,587.6362016667408,623.3016577312223,745.4660092294532,718.8452352904422,679.6074367806194,637.3292309124365,648.183930183478,400.3432232896752
S5,231.61445170235964,262.97401787806996,239.55451300356674,271.45737333253527,232.99146408226522,227.18012464296137,208.9829458148668,169.13941580601607,238.17610799503657,146.73303656526758
S6,-426.34333789382964,-394.41362815131686,-735.0713214808883,-733.5048138467986,-664.161911114509,-412.0780608793539,-405.393557455839,-353.07368120798446,-352.3007584121161,-176.71834366514236
S7,249.53024177926943,242.60921526747296,263.20278673382404,334.365679585034,289.76771377245245,308.13399032675363,303.3775796157079,250.27593913577263,185.7510631198883,267.0291927827656
S8,24.12016136828831,81.3291000577127,-35.7277027700544,-4.021483645252258,41.191137135665265,26.725379575129597,117.55350886829372,68.11523248270407,214.23877975597935,-12.542742844147885
S9,-180.85519606213953,-199.64880364096624,-169.44073043535747,-152.5287621189868,-181.58257012619836,-221.03693351577863,-69.86149412156654,-137.495886401114,-66.64980765111174,-48.084487675709276
