BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,1095.5769847429922,1104.3818731461865,1014.2527751695011,1058.6602009587316,1096.2295999172354,1153.9409097536275,1147.5127130608423,1051.4156674750288,1157.8839013029774,1076.967084562813
S1,1259.25000906802,1298.5197661986388,1185.309127562351,1246.0106918072274,1275.5720590832375,1334.2448677883306,1357.5456056233197,1247.2988661803906,1401.9336985777884,1332.1005911231357
S2,1082.684087980038,1110.2934145291965,1049.0749315768132,1087.942736272506,1112.0228616819861,1172.514689684072,1211.3235510829863,1080.3161102639947,1227.3459362403928,1211.3834993901005
S3,1276.3795890781234,1302.088261529694,1175.2561707802188,1232.273457284173,1257.732994816039,1333.4981501858986,1356.5588301071245,1216.9898116806635,1367.2200338853347,1342.92993586696
S4,1306.5901378364092,1336.2950126120127,1230.4598986880458,1279.9749015732166,1323.3590096009702,1372.5945718784803,1385.9991439047762,1251.2258170118141,1403.6151535408587,1308.8194553179808
S5,1251.3952015841965,1297.7321432664085,1188.7346062818406,1250.0197637836477,1283.2679123694707,1315.7228368933145,1337.7336326452196,1246.7415196295467,1363.7158736370925,1278.2588783318427
S6,1262.9968569511975,1294.2987384554842,1166.2241641512612,1229.825521506821,1271.855612275075,1308.8441036709567,1327.514212332529,1237.3829892448457,1350.8223227424767,1308.4767138403947
S7,1649.285726558958,1659.1495668102382,1602.908932092035,1635.3844640947812,1683.1871462238955,1681.8968893750266,1645.3889039676556,1507.706567778998,1616.9266435640384,1496.1492116453173
S8,1278.334737155125,1319.4259797385482,1198.982325558241,1268.4774900802363,1319.620405664568,1380.2275524315903,1434.6014242127644,1330.407491910683,1434.0145747901154,1398.12777630453
S9,969.9765062002502,1014.1733620694027,811.85684270349,921.8964435400378,992.1428033269941,1103.8119139959713,1154.317184688034,1071.0920796970945,1199.7918580559003,1133.7942435157006
