BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,198.53404198743635,180.04635132885238,208.3597146909454,209.12670265891848,199.85346509209774,190.39724206003115,168.5786427584642,160.4152046586741,152.22304083840982,108.32798756113884
S1,199.3370687025889,195.66454950801636,214.1910525901622,207.07312660653946,206.4054258627966,197.2636324841457,184.18534817346625,176.8915209642672,178.24008077657035,132.06746798421003
S2,200.33342056030645,189.6273589703556,206.1093856476457,202.89475417104467,199.60559082807922,194.60140786939107,181.25672766416542,172.85680142966072,170.82380042874365,131.06863281650564
S3,184.40334133776238,166.42538087568474,205.05581150091692,198.56966673289668,190.18678838010618,175.29293707060677,163.14230936844277,158.305892361865,154.46890728218747,106.02100269801147
S4,236.05366505733915,223.4339609580186,249.96286669032298,247.16885146163756,238.18133103836647,231.67194890442565,217.50468007075077,211.70379233553177,207.10129396379176,145.19260731664426
S5,225.8166993332327,221.26794143730473,235.6753703634818,232.06268979356153,219.47378474950855,212.80860128391373,202.39005722358564,188.31702685134573,194.91948974776236,134.43515380819798
S6,165.35281823856096,161.2745290038975,199.08450390864877,195.52205810627643,191.90076144854683,164.31590982404097,148.57215673596954,141.967972623903,130.83298613242604,90.55500199091189
S7,192.5424865121954,184.34987798054217,203.9898464531647,192.03408804022206,187.37253505059954,183.90927636862702,179.4927604422481,161.7754079340402,159.60556484370505,130.17464565283876
S8,217.7681510982096,212.11875185527956,230.08900079203445,222.7398239295028,219.39951623216254,213.97776755622726,205.2344340516958,196.3990021025058,185.90020924834144,125.25251723936049
S9,173.6568299388935,167.66798143018514,184.5822080801662,180.81359880866404,178.13717643969267,171.3326548985219,155.95343888640988,152.15403175737075,150.40975083277087,97.26732980376447
