BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,102.99427049441792,101.28819681782963,103.00890179152945,101.99419708344612,101.56894529770372,100.0919082610579,99.25760092823882,95.22045797306968,97.9659357105764,91.9030081261929
S1,119.77002335202079,119.7364738087589,121.15358737546396,121.31194216303822,120.76284661334323,119.47846639682469,118.12509629106675,113.60878951868756,114.21207944675076,105.22589316996017
S2,103.15886717561115,101.71213368689624,106.40130225337928,104.55116382282219,102.54490942369888,100.84198590193716,98.12870377266869,95.33334773223255,96.88580242268213,93.25067855818206
S3,116.23317998577575,116.24986010957922,117.76985781325834,116.95014376817629,116.05880255388443,114.24530931409683,112.7787942120305,108.35814814001759,111.23205438612337,100.98360936547785
S4,112.29784642509877,111.53189632169784,111.92677227473288,112.88432132035013,112.75659102315822,110.99321079579414,110.26542692882782,104.23930471000011,108.86108492206158,99.70761944710094
S5,113.58862580131915,112.97301116359485,115.03090438936877,113.7610800042287,112.7256995229908,110.21393040751676,108.96879296351578,105.32191934152176,108.30526630421959,102.65142564244728
S6,123.50086394308109,123.54417778828805,126.88616331736876,125.23641979073108,123.68438643160015,122.6200537087396,119.7709879025635,115.1386109732161,118.40030775139041,108.70859321479914
S7,125.55475547564745,125.1315589751139,125.67304037463423,125.21560909737718,125.50354566112284,123.29569751497066,121.96153670068492,115.79341506301239,121.10938152895994,112.78437409204153
S8,132.47977644113288,132.55161261926395,132.76737766446465,132.72889627352183,130.7689503098098,129.51587502821312,129.8873061669827,125.20541868370472,127.0765749119554,122.22069901752322
S9,107.10067364219802,106.39695881466118,109.14082271727047,108.08679412359021,107.43279162824598,106.37880237619174,103.8672957766499,101.53475919866501,101.98971406098477,93.80091141152128
