BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-940.68262219228,-938.4770463893642,-800.7012526755739,-652.4562762863617,-601.0943177776767,-683.7159707326437,-511.10301206720317,-551.4083303297728,-529.7254032898113,-336.23366838407975
S1,-982.5049737531806,-802.5609908162015,-742.8232160336063,-750.862596566588,-792.1533629175241,-862.5097864669235,-786.8177117589212,-1008.9995489780716,-612.6504425254163,-624.412774090916
S2,-350.8459036320846,-295.85030453837254,-289.27451197179676,-329.7437427687516,-348.42261084652733,-263.6000810654077,-194.3062633129806,-249.10981130830362,23.989399768440926,186.12451922216897
S3,-165.0177272774513,-258.5842992560207,-269.4465997423858,-140.76962293357366,10.05462238418474,-76.21169573922828,-167.82853945025894,-181.6318652275065,-292.8038172809025,-317.3566959127282
S4,175.01098914166477,225.07894488511073,-206.67148663157045,28.591440548251033,-59.961823055828866,28.54763301124802,179.5542553348579,80.92586880322848,193.1165240268337,102.8389210732234
S5,1298.4896043995866,1288.6600303480795,1535.6310267196802,1410.9108821755676,1402.3470160587333,1456.6729587284694,1305.3200046130391,1008.1435700761572,1219.0367075792715,247.691456709785
S6,-1569.8718472499775,-1307.971929466663,-1433.0109119040426,-1391.889998506057,-1427.7978075441833,-1399.4322361029738,-1398.851497292799,-1562.3661378825973,-1314.7353649991662,-963.4637861656954
S7,10.874911950963433,181.5167740262167,-190.31956255598175,-127.26041717084348,-68.03960453776541,38.67155496463442,8.899617205363612,-205.42261027170915,61.42500286405714,-137.8527130539573
S8,154.25172595640103,219.64725312848174,-63.47540694584366,-57.027033120888085,40.166665952796784,131.7644533541306,-81.9476879600738,-134.75449492956955,54.179547525860194,320.10516635030496
S9,-272.20203372731646,-292.4347695653983,-378.5775723477282,-200.54936746787862,-208.52939998759567,-220.71287382682894,-188.44383219211616,-223.24416117954027,-56.78594615566011,61.66185156634553
