BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,-136.38576630539896,49.12960783078143,-209.6803584387256,-148.8742056883586,-58.694642383989645,-49.57223229665798,-244.35635705095314,-409.848379225745,-198.71857636369037,-335.7859000998258
S1,-248.0319545568933,-144.36935952171123,-282.23045132363933,-375.88172870508805,-310.9597135283712,-322.2153107104046,-171.70593989912874,-520.7682118025593,-376.5078252213598,-306.53770247283364
S2,-1285.825758984696,-1193.4871238908438,-1167.4899860411433,-1243.4015495579765,-1036.421306490385,-907.0712806075641,-686.8645750039229,-811.7152387614645,-638.7378769338627,-304.141130482728
S3,-93.42368414137506,-4.573290527873731,-139.99772507190949,-177.8074455572408,-236.9863231685609,39.10324958736007,88.12752271329798,-196.0059072865235,233.81710872882414,402.6039340103796
S4,-224.2681572795349,-367.9117079026232,-251.39620752393049,-301.04911450002635,-437.32202457661106,-474.82361331601936,-456.44511816805317,-497.7465466709009,-429.58299986556466,-85.58695277129274
S5,850.8631358810513,869.8097672087913,726.2513293647868,903.6819403257301,811.2714033718936,690.3322432198023,693.048101920327,799.6681323896099,738.7500636872895,249.18372834627073
S6,-272.56915072718994,-56.16304763959511,-291.48675612833085,-162.86157445620634,-91.14162964478095,-60.77329762314912,-8.540892716626287,-75.59628802300477,-85.72884226059,420.2221351950113
S7,1487.239041970238,1542.4535332933237,1518.2117290352476,1485.0449790015946,1507.4319583318174,1523.4058210143828,1374.6907302783968,962.3654562923743,1155.3915099592498,454.24874241103277
S8,659.7580542074815,494.3015586036731,568.347586359276,601.1564347747569,575.7763603398191,499.7466683655438,631.6879695720734,548.731884248608,484.42841188368817,383.8300158929193
S9,-657.0927376494922,-662.340418841484,-783.465108064811,-704.1753590235311,-685.0536239235248,-609.7755049378271,-405.7510201851467,-723.2994297420073,-275.89391823092745,351.9679640540128
