BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,686.8266283976131,680.9568179522105,718.0062308807313,707.393307188048,691.6990827519882,675.1389435826904,646.753115131754,603.1534812679671,603.3019474448273,454.83867212837816
S1,700.1844509353954,684.9861686635355,731.7666553088328,725.899143107376,715.5726393450707,687.4392238323562,661.0507197928534,615.4757968662925,629.362207339078,472.8022476657735
S2,732.9004166105434,720.3777379836017,751.509300586843,749.3583366189794,742.0076200711754,708.540752877202,682.1617555398171,618.0096657274912,648.8622987139579,514.928447847514
S3,748.2542040903033,730.6726827475737,761.6379074924512,759.3123804228422,748.9456084082826,714.7823043303986,680.4212699995469,655.8040022541013,634.3621297200426,502.8454840536408
S4,693.6576379338754,684.1891125996638,703.9459214448826,692.055046149142,694.031295677021,682.7367450417444,649.0562397325283,626.0903485989274,630.1341493158659,509.7739900330929
S5,699.8138762642341,687.1846952556883,717.7471752949659,696.079739975606,694.1763528541078,670.7787391496063,633.0116873843161,611.8458421763091,590.7750191412558,426.366876126605
S6,721.0134296294638,710.3408076500492,739.5979098564211,715.8651942677794,706.688799572507,692.6054269472821,645.6287893196027,627.6634375351347,606.3623508032567,463.422260611808
S7,675.4145974202632,671.5825130180383,688.2125750311653,684.1164710384593,674.422382502968,652.5673017246013,624.9709551372179,575.9624589616021,608.1944766877924,481.9505535729823
S8,756.3618789623886,741.1423702095432,760.2431562610021,753.808390393555,742.4941238206019,717.6507905472398,673.4961677649978,657.8062071367522,630.0055776121353,496.3010674304633
S9,686.6964458997807,676.9802839967653,705.1466281235836,708.0510346320539,688.5689904215006,662.3689819175821,639.8420022222688,633.3814564714704,576.5216771249746,416.73235178261814
