bg_strategy,best_deviator,rel_diag,rel_best,gap,pooled_se,t_stat,is_ne_candidate
S0,S8,-146.6657144099422,-85.42869510420554,61.237019305736666,142.45127763530982,0.4298804498090206,False
S1,S8,85.29507796423178,169.1519983250285,83.85692036079672,176.7157064719353,0.4745300914953718,False
S2,S9,-213.38466933483485,-35.816327465712476,177.56834186912238,151.34532631596062,1.1732661073287225,False
S3,S9,-96.5658600506559,57.32074402949977,153.88660408015568,151.65443684055347,1.0147187730613452,False
S4,S8,-33.47264582752742,57.22381963949854,90.69646546702596,159.78207413505186,0.5676260366376706,False
S5,S6,99.51959291772745,103.05548325518193,3.5358903374544752,153.71082088116893,0.02300352257039866,False
S6,S8,53.400841853878404,88.1408900703527,34.74004821647429,177.74372401216945,0.19545021018067435,False
S7,S4,214.29730151047048,396.35299751691986,182.05569600644938,181.21700451945532,1.0046281058955702,False
S8,S8,178.5851970540254,178.5851970540254,0.0,186.8251928365412,0.0,True
S9,S8,-50.30031680818597,9.409086741865206,59.70940355005118,142.21833477854864,0.41984321953302317,False
