BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,150.3414638125055,62.258879830261854,-193.982024771086,16.274358293085797,13.158593318190265,108.41217197887103,73.39375664897705,44.71872261372786,-52.008828653857755,-239.85815028136878
S1,-36.929062807431826,26.275901793965662,-231.5120267650923,-198.64503063569538,-401.1548345549977,-161.8062539485875,157.1523911154064,-82.48877340329983,197.3729926881141,-38.7500802078807
S2,-1186.2618749552262,-981.7501813274171,-1474.6484334480392,-1263.8070257940972,-980.5326567277433,-822.6740976462348,-455.6763158558304,-666.7405586940818,-233.99211936001623,-62.74232508427952
S3,-617.131548900814,-450.36614524397567,-790.0400691232221,-683.4140940214913,-634.6966460228099,-499.0132544209192,-314.5225478028768,-576.3125871197014,-425.7536075788352,-74.17073378629968
S4,626.2026266676975,556.317754340441,457.6742233305246,399.960385041529,618.0794612201598,411.274613694975,668.0822436555218,466.807487772578,486.6880061615807,465.52079862739333
S5,641.2297036471275,464.99496889190016,498.77275368937455,697.8821675590533,668.2849910952447,605.0891230349863,588.0452341963083,444.4937884451526,580.2703992551573,339.07882153539975
S6,-603.5767389805625,-570.4654439534107,-605.5466507945714,-578.7715026067807,-575.3079903391998,-399.8049699423584,-481.1999422790171,-732.7460569491276,-393.2485393442898,-313.97673211070804
S7,1595.0965841908824,1483.6655723715182,1752.2688560891963,1686.4051501960716,1606.5259902706923,1478.0062003461426,1408.6875681689912,1169.85354761504,1318.1157365721413,879.2009062767261
S8,901.578316319148,734.8355102396432,1216.6812941424248,1021.4217481502593,858.5927854411341,852.3325515756118,704.7419215768422,464.6946047959017,647.0449875936242,553.1335677149249
S9,-446.3288639356352,-338.14536487607563,-541.4563149794297,-433.0313403243108,-433.15637546494986,-491.8519445632253,-311.4881396555398,-450.38437783337616,-320.6139637993268,242.11521458999434
