BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,732.6483407978241,726.5094828770718,765.8504724603074,754.6234020254599,737.9378276817204,720.4034043070988,690.1075801900957,643.732959705739,643.6833629671663,485.68259719859014
S1,747.4300847189205,731.1684726749307,781.2104081858853,774.9705271446895,763.837817999545,733.914018088905,705.8097259447321,657.2319059737906,671.9886872278399,504.62438910575116
S2,781.0438060268405,767.7073561610968,800.8737031226178,798.565114413902,790.6668019895145,755.1355748001268,727.1853130979429,658.7672566134839,691.5871849906364,548.4941701528295
S3,797.5317400066472,778.7861649407788,811.833211218239,809.4246735204173,798.3047803527868,761.6700474163106,725.2197480651729,699.1018192236207,676.1665790858117,535.645206803409
S4,740.2705325875673,730.2653344379089,751.0961653013576,738.3165389654403,740.4151243393483,728.4167189977339,692.4624576586408,667.8656129249957,672.2928618691009,543.9690818575536
S5,746.6449230322821,733.1796503822374,765.7045292492862,742.6997959396923,740.6984062445416,715.7189992510312,675.4203585430205,652.8114587962497,630.4391594416451,454.6054139951483
S6,769.6915002083739,758.3046697951083,789.2772810908982,763.8668976458059,754.2617936244363,739.413024892229,689.3755855559972,670.1473865647476,647.449030189167,495.15792952216754
S7,720.4942665052447,716.5258102722544,734.0079022990166,729.6216417341825,719.2901488240449,696.2347179652505,666.8719703722278,614.8519118216692,648.9295619285898,514.7410530216425
S8,806.4945856945393,790.3065646064166,810.7951332635203,803.8789115169502,791.7143290018555,765.2083777780468,718.2532969941044,701.337470894589,671.8085716985314,529.3516328285555
S9,732.5818225964313,722.2221465717403,752.221256029051,755.4289955901637,734.6189082047557,706.7691844511281,682.6759237828367,675.7746975632659,614.9537785232739,444.4315040742188
