BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,168.84489573233085,159.87845642550525,171.56913745577697,168.88525579679614,162.2807234661267,157.08466539754036,153.73358990511036,144.22535575344406,143.56256283012453,104.74231959373516
S1,216.97121247269462,212.90922015758312,226.95843203777127,225.47249048475544,223.51995584272137,212.62824959587297,204.2424853022238,199.58092975338843,198.36701680899344,162.92329412416444
S2,157.17825041035763,155.43670550392125,170.19824698063863,167.40249333811806,158.16826940308303,143.35854397459022,139.7405199593733,133.79198631034467,133.55559726249683,110.38500404105575
S3,192.65329221913402,188.55314565581418,202.12794646869452,199.49976597719584,197.64622475122277,187.9135083327886,180.60304002178196,161.5725170122772,164.63527323579268,122.7505082245318
S4,189.74638578351193,175.2985558105124,195.7724273771351,188.56230625832634,188.29888699881042,176.79656299542955,163.6615890360219,152.85142647149723,157.1442938204334,108.84276219434163
S5,192.7123502227142,188.75806974577515,221.03556613559206,217.58733766838273,196.4535735465302,191.56383483768474,185.15492983609187,181.7607021251558,162.9610806276201,114.62199226212088
S6,204.14977221451545,186.9075633231796,214.27679655755875,211.09744137389012,206.13998679379225,183.7905697846294,177.65067272703132,165.84882240445822,156.76661532183684,129.05740907869506
S7,164.89101674951982,162.46243155217894,187.9902133984607,182.36983865667187,171.74367969381393,165.13483892277011,155.41291876595503,151.04425709435483,153.49008069190273,113.7449733623597
S8,179.12672132645432,170.18086656085498,184.48455868520128,178.9320954968079,179.0384665891428,161.38112868745014,150.03362326902868,140.70496501744387,141.380356484727,110.79108330529205
S9,179.58788550163817,174.8410398101782,181.39004717955174,181.35941845887692,179.48878199981218,170.058877919925,159.51672800231216,151.14891912418832,143.24545309459234,80.01184630504216
