BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,647.9586823773835,636.1179876335034,689.0228760071508,664.138279370965,667.2893610357083,629.230312057081,596.5181383396682,579.3711206377036,554.6291162635654,387.2420195046769
S1,651.4917109099309,611.0080596835509,694.79290699005,689.1902189283855,665.2250289564826,631.0957156225705,597.7584613004755,582.3116611433024,547.3242133994088,427.248488069345
S2,667.82521198902,643.3125803398896,690.3555419387109,683.1564473346558,670.9084147973196,633.5242485610482,590.0080280548225,565.1146514947827,552.1716574210902,411.848037897711
S3,727.4289360180104,708.0293475530374,738.0140210019123,730.3819818529323,715.1452822567028,689.7082404109934,659.4441628106131,625.8324138416657,611.8220388991131,446.5141420203285
S4,694.4648697148252,666.4949752938079,716.9850950830689,699.4721761752107,685.7183240884483,654.9291903640102,624.3487846026628,593.2912983920687,569.0305462342805,431.1073808584979
S5,755.9235484857287,737.4209271446141,774.5038308091235,780.9775705390954,758.5008658664887,731.3930383525163,686.7245267969895,633.1222485522272,633.2863850342903,433.58378775747434
S6,652.8616055122486,622.3138929591166,681.7482660764824,668.4508727150611,665.3271136946867,634.8806529198541,596.4055354662789,586.9698785223736,550.9796396420955,355.89873614034195
S7,652.8362461815159,618.4421830435056,684.079447127241,664.6101754837543,654.961471038751,625.0826517502029,582.0074522659888,542.8628282324347,575.0277993406986,416.9081453160366
S8,690.0746953149248,668.5715941268097,734.4185012406643,726.2614533159638,704.8258600893927,670.6182827009075,616.7445926487308,606.872417666181,583.4318475719969,424.04060041587456
S9,635.5593980105346,608.9229347034048,679.1974933223905,656.1413539358143,648.4522094604077,614.4668575602088,577.5688906317329,568.5225750331705,535.5723440540312,354.243118548776
