BG Strategy,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9
S0,627.1009175099767,613.8282199655304,643.1058217175647,635.5344838734087,625.661146844584,614.1867595373969,588.5759680973995,570.0866493854652,549.0631040225024,422.876584459747
S1,704.0424207081957,695.0559086187735,726.5036063540825,722.5582043013924,708.3166851457435,672.1019202362776,643.3080827670294,634.3938808837789,593.3059047097307,455.5709776959695
S2,684.4926629079976,667.4164560093943,697.7136406128236,687.3253622271708,685.147012348225,665.3497651512965,608.5989452973753,573.8515731071984,575.0763967784602,411.48959710071944
S3,617.9686437169782,600.811808248959,662.1487190717,643.8945139667533,634.4789134710745,597.2652757820798,556.2957809910723,537.6438403515274,521.6199398056756,382.7539263774442
S4,736.0416918481201,716.0834564751526,727.9324784352971,733.4008184180365,724.643389426418,700.5083097434699,640.4212405981422,610.5329711869841,601.685133257839,444.48343491170203
S5,607.7076288082305,602.4427044933132,638.9615634330172,626.5438425753301,613.0513312452592,600.7113918419136,572.381216803106,536.718161861083,526.3511443707858,354.52157264703203
S6,672.5187788143096,648.3700406452045,697.2009369821351,679.1201343185585,663.6424523462343,636.1806679120874,579.1956934021738,565.5422723789945,537.5781463554443,374.8800554944593
S7,685.3966902372125,671.9173401333237,699.1978643263147,685.4198976491149,669.8357977643382,661.517744360447,617.2441726928508,564.2711918579968,579.2610507225746,422.1575850230731
S8,699.7773692109048,679.1740814856927,715.1506859683965,699.4226291821838,691.9868732226669,679.843842408345,640.4843618049529,633.432379733463,605.3113154783318,457.13959357367725
S9,581.9870126016444,551.6390114500639,616.4515119043941,601.1306002965473,598.381644800237,562.9436740937393,524.5454446505386,511.9101886912332,476.7198913104634,321.4682883605215
