tron_profit,bg_mean_profit
8100.075876999771,46.96796434890257
27889.012172486007,-3117.65289189706
844.6805304155777,157.87066734879394
-7150.842203087189,610.8262329353792
-565.6408417903087,254.68528383410464
59385.875695651346,-3057.848943418017
8524.376744188146,55.95512232300712
-9970.544572605648,871.1224597140131
10010.88413549291,318.55358206784604
6606.8438295527585,295.42022943586034
7936.892068815801,185.87212402290766
-40641.78244810963,2330.2913737630265
30496.431582994497,-1329.456280630986
2107.0401436850234,-170.1866747353191
-4180.663336242122,697.3749798878613
-478.64781284428324,298.9030585009471
-740.307998086483,576.5159726936918
1136.8417165861051,180.93429265816306
2232.437501828854,225.97916404135535
-762.5600598033216,740.6524814501345
-39346.76173573219,2126.118380937067
17970.693271497188,-846.936530805237
-1458.8484762388152,819.2356560940774
3269.7604582925164,-848.3913540506968
-21998.208323373667,1354.7824554182137
-7351.170712584294,1083.3541615529828
-7042.511195344388,1093.220505564769
-1918.7392592163235,513.7349280559741
4291.025691317793,195.35384970910175
-9637.327968885233,704.7295804333822
-31091.327995852673,1756.0349174948988
-16007.486258872617,735.1966192097531
0.0,522.3056405839812
11271.176964281527,-118.33693931108792
-722.376763613198,389.5760673020549
-10549.959928699143,734.7718652710369
-1329.2403018308617,448.6931114571368
-68870.97905667718,3492.703623318357
-10340.4085780896,46.103067586464626
-12688.710985661348,1039.5228918851933
49527.91017251576,-1342.4298834178587
1814.7502872791108,394.1362462357349
-25398.258188819105,1694.139952962226
23204.42514887787,268.4835651882265
-4776.895029189494,1781.5462885973138
-1136.3387731320458,525.0650050349323
-1679.5379362577662,743.6386517000802
-4122.801342630636,567.5269322408255
-1884.0060132457122,704.4770140882092
-1649.5301670662159,533.3039125934935
-8372.408350989015,612.2352799398628
14870.667636849117,570.4025131873536
18846.346123878375,12.881120543634703
0.0,337.18503987233026
0.0,264.3159618562798
5648.230578019399,435.0743758358172
6697.6372921248885,159.361173539561
14033.212698085084,-180.8876332937407
699.5931047634632,277.45074331943465
7908.836855429426,1018.7999036752891
121.21519457786053,271.44717832533587
