profit
0.0
274.42087300459593
0.0
48.09052154718441
0.0
0.0
582.4145230421991
-223.80110145495058
278.6426793673067
-142.2210245346588
-371.30581851518184
3579.5082714622545
516.1753454467632
-3454.6438478809796
366.4792597829332
240.12952396869213
759.0454330017075
0.0
-324.8139546285956
782.3200043417972
533.4970129359863
-1054.519903211393
-1358.8592886216645
461.8791505498919
-1360.462198144267
0.0
1357.7759283288501
660.3389726632782
-2203.979408083695
-6003.026282679783
0.0
-357.03406625127957
0.0
0.0
-5.853727546666299
2445.284885529019
0.0
-42.78262297139736
0.0
0.0
538.8313113412997
-879.9833697255663
1242.0685836074276
948.5395276604143
879.6057507894686
-3365.8776177449604
-1320.5781602324814
-1161.048681132662
2740.855632666158
1308.2075870617257
0.0
1332.879467521437
3805.003777475383
-208.24214151616619
0.0
1124.2140567354243
560.8991682579165
-596.7126150615659
0.0
-4684.74699789743
-219.17019793023928
0.0
5678.500474034533
-2189.322312223707
0.0
-329.9654113806252
0.0
-2770.103858418889
3226.164104963356
0.0
-89.73977641939857
942.0616845509898
1432.8839578144466
257.46096296175347
-712.0602226127132
0.0
-1499.5732771202079
-1728.724467073775
1030.4940740276816
0.0
244.32867424461335
0.0
1208.7443980313692
271.69723061069556
-706.7765265057654
363.55690374342646
1077.4246107837794
1582.7919080759032
723.5334678650688
3067.084761624404
598.9965175714528
-511.5775827998762
1029.2580524811315
0.0
648.3765375905681
-2222.6005113296364
3238.7468311292387
0.0
444.6407583574612
0.0
3005.7165212665986
0.0
-222.81185353202656
-451.63826232391733
0.0
502.80515761024327
-270.87164750875957
0.0
-261.970424405171
2995.595769579676
1184.8258152706626
1006.9440782485062
-1315.322540801848
599.6687149425958
5426.663636111638
2353.278268517088
-31.74962600288017
353.5793945837457
-1046.716556306548
0.0
-221.65110591769184
197.7805623234593
1335.529254647834
4.062450025317958
2331.460541250545
0.0
0.0
467.7299489029616
-195.63412222293002
1598.8061011536363
-688.5331958569452
0.0
300.968161916011
84.08197828316855
0.0
203.30602792581834
79.18137486738851
-415.8348750813602
771.9515377882781
51.483596812721856
203.65824346775074
4427.406796801733
-201.34066337389478
204.04099100133587
-444.8116376458497
-2463.452236701936
-392.29858591523947
-625.8981223827637
-765.227929464646
543.7679660139693
220.0621615211478
340.6545390800555
0.0
4149.692231226103
-1002.8622048107359
1257.4392346155444
963.3458749174752
13.608016866957769
381.54706311746855
0.0
0.0
0.0
1886.6946148038562
0.0
-3950.476858906863
1207.4062102930527
0.0
354.38099107734024
-909.9561761465287
-200.72904159863145
57.01275885157608
2394.6619780537594
1209.5955754447673
3124.6191509999135
626.8472061011795
-311.41336453854234
376.58704041283573
-498.24295117701587
-717.0174657046567
6057.288682112315
-237.64862459052392
-366.05851758543315
2609.5813390588305
2159.0168113726018
0.0
510.80139305999904
-463.4288482092351
-266.10198185244707
146.40459735847872
673.3423022759974
-5662.086345980878
-1032.5061399193205
-806.499726840335
420.495253502001
-946.7211531002171
1487.061666170492
0.0
719.822047091318
3778.711478503607
-161.4741838009023
-707.7170451575882
0.0
12.462825141235953
698.5961398889776
-837.6704619512581
0.0
1817.023328436425
-4206.458661950819
1293.5052976114712
77.86725447117351
0.0
0.0
-4439.494441059949
-377.5771571664518
1505.7938312691217
280.4844274529246
483.07740654087684
1401.6573443491213
3074.133568987813
-1550.1224305779667
-1112.561983642709
0.0
434.7527750442798
-642.9091291732345
483.25857870740106
4.0882412577047944e-05
-103.92274454682513
-1337.6791218831215
0.0
-1151.8615779866345
5918.444049467956
4424.114960717462
533.5518758640108
3043.407581943581
1052.2578001671106
-431.58937338479154
255.38873348913327
-7281.344434370936
1638.5368958955673
0.0
0.0
-285.368417701875
-768.3542007124779
1222.9697545815861
76.29251530342171
2544.219854148005
0.0
535.197320993565
-230.2711306015399
350.40968064231856
20.604363000016335
-896.5837665291225
-1093.1058230579179
-5747.441207805366
119.34048456323832
162.86576199316096
-1484.376661341519
64.14967903448269
0.0
1065.706523756856
2321.6496889881
0.0
1739.9652679401129
-294.3715588327096
-684.474322638411
2445.832527094867
276.36115934930103
211.0631348219897
383.40062038252654
1195.7836181754078
2527.403036001125
3089.947613182442
217.3394691033731
1954.4791421947928
3039.554987838017
-92.89307684723464
-110.71354530037087
0.0
2344.8629908873068
-50.72681063355947
-165.65710830421725
-717.5210013280011
-159.06516492870287
-2128.3310241494382
-443.62993706598763
-379.98606533949607
-952.5978685018663
312.3840448239071
-1330.421986881698
299.7052060053902
270.65059842500204
-458.71658557799896
1252.5247928862568
-1056.569245320903
997.095377365536
867.7403202560241
1488.20191731832
1225.1372750934165
-3713.2550388413297
1822.1501314562092
-7058.5592636720485
0.0
1312.632255652583
412.7811032220634
-382.6052776262395
-707.688644518528
289.0290027915855
939.1033803866488
-2055.076240250233
197.84222408359707
4494.646682636406
0.0
-1640.2406573823519
-2667.212310543832
-460.88557837666696
2552.240655909988
1598.6182604962598
0.0
1128.0631522830524
0.0
0.0
4070.118964724704
2116.8849677232647
135.32368022511898
-457.510606357841
160.24839594880785
0.0
-1108.1822091885338
2396.5105558453956
191.52988531333213
307.6394812955549
0.0
0.0
185.79101478747907
0.0
-1751.5890041695513
745.2608804952874
121.69439825056179
477.8513995185635
-97.23986851170775
2804.5895590118384
2427.2089541636806
732.1098883654009
-893.5139946752902
813.5617307536849
-1883.4595275930742
5934.431776775058
1301.6724826222567
194.07112472370042
0.0
0.0
-443.4836967785667
2093.8248812778415
-460.6850118506991
-354.1567832189896
662.9065649040208
420.1518139290778
-521.9262335788387
0.0
-522.9877450132319
663.9161651564003
1695.947247436678
251.17279740937616
0.0
-2538.2328298970738
-625.6737308641384
1017.1435392668022
-133.001602624597
904.0116209239412
0.0
439.72493204647617
5242.023656628218
-799.3092778465249
0.0
-54.75909419704117
-3647.302673497806
250.57623455508525
492.1032757877618
-6568.73151946847
1831.0122904533616
4435.358001282783
613.6919663459536
-119.65383185070378
2701.4843410905155
0.0
-384.382963687423
-225.9724009668407
216.5656881236665
1065.4549239157939
-54.616552393281154
2435.562225899834
3150.068376107232
775.9299371438138
220.68514840307762
0.0
-664.5142597906381
146.8509418526557
-100.85691367662909
1302.2669976311035
295.97128072890223
267.4316847207792
-251.3488168819168
-529.8932809525612
-2161.07526143829
6235.710560747274
-94.90445713986782
-639.4627908520147
3651.2006953418086
-5673.64880233529
220.57719766984673
0.0
-311.1575941790796
684.0967463640993
572.0207115465838
-385.2181102399336
2050.9643706086376
-1491.263846530336
96.66815107985167
0.0
-94.70249048199302
0.0
0.0
489.2254346200512
226.96280922050943
2431.7494571790044
26.51007999737512
0.0
-1149.7671543197
0.0
-862.2501958475228
813.597319194449
903.534927758966
0.0
-1170.6720699072323
938.278190765503
-520.7842534829688
2766.417201773188
0.0
1260.9107837240763
127.6219818145706
3653.3719704591317
1018.1471537059987
61.20798528008162
387.8279413690694
-797.4284142425003
-1909.1136456029233
0.0
-295.1426167109221
2553.129198323009
-61.99698793101576
9728.614486134875
288.9013381079748
83.39141197970157
509.4226366406159
0.0
